,targetname,datetime_jd,datetime_str,M1,x,k1,y,z,vx,vy,vz,lighttime,range,range_rate
972,Catalina (C/2013 US10),2457490.702586805,A.D. 2016-Apr-12 04:51:43.5000,8.4,-0.2044959571369967,6.5,2.145394415830882,1.301046209636119,0.007702565319554605,0.01158385510402711,0.006455630412506097,0.0145392373960724,2.517390918306535,0.01258281653246471
973,Catalina (C/2013 US10),2457491.702586805,A.D. 2016-Apr-13 04:51:43.5000,8.4,-0.1967915281855069,6.5,2.156958435650355,1.307489812782961,0.007706259752947275,0.0115442477205088,0.006431615932576636,0.01461186301121373,2.52996565376292,0.01256665604724756
974,Catalina (C/2013 US10),2457492.702586805,A.D. 2016-Apr-14 04:51:43.5000,8.4,-0.1890835024102379,6.5,2.168483036737446,1.313909521003236,0.007709759843690022,0.0115050167368158,0.006407839960810159,0.01468439532205257,2.542524234080126,0.01255050659617296
975,Catalina (C/2013 US10),2457493.702586805,A.D. 2016-Apr-15 04:51:43.5000,8.4,-0.1813720715500454,6.5,2.179968592800491,1.320305571020704,0.007713070773616372,0.01146615678576592,0.006384298939635948,0.01475683439815397,2.555066671302964,0.0125343701851835
976,Catalina (C/2013 US10),2457494.702586805,A.D. 2016-Apr-16 04:51:43.5000,8.4,-0.1736574222383174,6.5,2.19141547222775,1.326678196035028,0.007716197572719261,0.01142766259411074,0.006360989378201187,0.01482918032040532,2.567592979436653,0.01251824872978686
977,Catalina (C/2013 US10),2457495.702586805,A.D. 2016-Apr-17 04:51:43.5000,8.4,-0.1659397361521843,6.5,2.20282403818052,1.333027625787796,0.0077191451243695,0.01138952898090335,0.006337907850968785,0.01490143318050499,2.580103174358274,0.01250214405882858
978,Catalina (C/2013 US10),2457496.702586805,A.D. 2016-Apr-18 04:51:43.5000,8.4,-0.158219190156634,6.5,2.214194648684636,1.339354086627142,0.007721918170290501,0.01135175085590355,0.00631505099634891,0.01497359308047244,2.592597273731947,0.01248605791812977
979,Catalina (C/2013 US10),2457497.702586805,A.D. 2016-Apr-19 04:51:43.5000,8.4,-0.1504959564437686,6.5,2.225527656720389,1.345657801571024,0.007724521315303971,0.01131432321800618,0.00629241551536205,0.01504566013217881,2.605075296927563,0.01246999197398102
980,Catalina (C/2013 US10),2457498.702586805,A.D. 2016-Apr-20 04:51:43.5000,8.4,-0.142770202667422,6.5,2.236823410310883,1.351938990369184,0.007726959031862847,0.0112772411536824,0.006269998170331682,0.01511763445689739,2.617537264942938,0.0124539478164876
981,Catalina (C/2013 US10),2457499.702586805,A.D. 2016-Apr-21 04:51:43.5000,8.4,-0.1350420920733445,6.5,2.248082252608838,1.358197869563802,0.007729235664388467,0.0112404998354283,0.006247795783604913,0.01518951618487286,2.629983200329238,0.01243792696276495
982,Catalina (C/2013 US10),2457500.702586805,A.D. 2016-Apr-22 04:51:43.5000,8.4,-0.127311783625142,6.5,2.259304521981834,1.364434652548896,0.007731355433427737,0.01120409452021864,0.006225805236299723,0.01526130545490858,2.642413127119528,0.01242193085998667
983,Catalina (C/2013 US10),2457501.702586805,A.D. 2016-Apr-23 04:51:43.5000,8.4,-0.1195794321261407,6.5,2.270490552096023,1.37064954962847,0.007733322439644613,0.01116802054796594,0.006204023467077752,0.01533300241397121,2.654827070760286,0.01240596088828957
984,Catalina (C/2013 US10),2457502.702586805,A.D. 2016-Apr-24 04:51:43.5000,8.4,-0.111845188337339,6.5,2.281640671998302,1.376842768073467,0.007735140667658172,0.01113227333998667,0.006182447470941972,0.01540460721681147,2.667225058045774,0.01239001836354199
985,Catalina (C/2013 US10),2457503.702586805,A.D. 2016-Apr-25 04:51:43.5000,8.4,-0.1041091990915937,6.5,2.292755206196949,1.383014512177504,0.007736813989737606,0.01109684839747719,0.006161074298058599,0.01547612002560071,2.679607117055089,0.01237410453998248
986,Catalina (C/2013 US10),2457504.702586805,A.D. 2016-Apr-26 04:51:43.5000,8.4,-0.09637160740417801,6.5,2.303834474740747,1.389164983311472,0.00773834616936319,0.01106174130000232,0.006139901052602862,0.01554754100958225,2.691973277091806,0.01235822061273603
987,Catalina (C/2013 US10),2457505.702586805,A.D. 2016-Apr-27 04:51:43.5000,8.4,-0.0886325525798432,6.5,2.314878793296606,1.395294379976962,0.007739740864660324,0.01102694770399924,0.006118924891628319,0.015618870344737,2.704323568626074,0.01234236772021508
988,Catalina (C/2013 US10),2457506.702586805,A.D. 2016-Apr-28 04:51:43.5000,8.4,-0.08089217031650733,6.5,2.325888473225691,1.4014028978586,0.007741001631713163,0.01099246334129927,0.006098143023959426,0.01569010821346256,2.716658023239056,0.01232654694641235
989,Catalina (C/2013 US10),2457507.702586805,A.D. 2016-Apr-29 04:51:43.5000,8.4,-0.07315059280568735,6.5,2.336863821658089,1.407490729875268,0.00774213192776318,0.01095828401766971,0.006077552709107131,0.01576125480426527,2.728976673569617,0.01231075932309183
990,Catalina (C/2013 US10),2457508.702586805,A.D. 2016-Apr-30 04:51:43.5000,8.4,-0.06540794882978888,6.5,2.34780514156602,1.413558066230259,0.007743135114297484,0.01092440561137725,0.006057151256207228,0.01583231031146471,2.741279553263146,0.01229500583188393
991,Catalina (C/2013 US10),2457509.702586805,A.D. 2016-May-01 04:51:43.5000,8.4,-0.05766436385636058,6.5,2.358712731835633,1.419605094460379,0.007744014460031219,0.01089082407177457,0.006036936022981177,0.01590327493490994,2.753566696922436,0.01227928740629027
992,Catalina (C/2013 US10),2457510.702586805,A.D. 2016-May-02 04:51:43.5000,8.4,-0.04991996012941766,6.5,2.36958688733739,1.425631999484026,0.007744773143788014,0.01085753541791076,0.006016904414719196,0.01597414887970714,2.765838140060521,0.01226360493360306
993,Catalina (C/2013 US10),2457511.702586805,A.D. 2016-May-03 04:51:43.5000,8.4,-0.0421748567579342,6.5,2.380427898995083,1.431638963648254,0.007745414257282169,0.01082453573716656,0.005997053883285219,0.01604493235595806,2.778093919055391,0.01224795925674376
994,Catalina (C/2013 US10),2457512.702586805,A.D. 2016-May-04 04:51:43.5000,8.4,-0.03442916980160101,6.5,2.391236053853491,1.437626166774864,0.007745940807806116,0.01079182118391455,0.005977381926143501,0.01611562557850887,2.790334071106511,0.01223235117602497
995,Catalina (C/2013 US10),2457513.702586805,A.D. 2016-May-05 04:51:43.5000,8.4,-0.02668301235394199,6.5,2.402011635144711,1.443593786205523,0.007746355720826426,0.01075938797820468,0.005957886085406474,0.01618622876670902,2.802558634193056,0.01221678145083959
996,Catalina (C/2013 US10),2457514.702586805,A.D. 2016-May-06 04:51:43.5000,8.4,-0.01893649462287889,6.5,2.412754922353193,1.449541996845946,0.007746661842491699,0.0107272324044752,0.005938563946903527,0.01625674214417959,2.814767647033817,0.01220125080128075
997,Catalina (C/2013 US10),2457515.702586805,A.D. 2016-May-07 04:51:43.5000,8.4,-0.01118972400883087,6.5,2.423466191279488,1.455470971209154,0.007746861942055284,0.01069535081028873,0.005919413139270336,0.01632716593859083,2.826961149048678,0.01218575990969558
998,Catalina (C/2013 US10),2457516.702586805,A.D. 2016-May-08 04:51:43.5000,8.4,-0.003442805180432804,6.5,2.43414571410276,1.461380879457838,0.007746958714215931,0.01066373960509357,0.005900431333058411,0.0163975003814485,2.839139180321617,0.01217030942217625
999,Catalina (C/2013 US10),2457517.702586805,A.D. 2016-May-09 04:51:43.5000,8.4,0.004304159852047409,6.5,2.444793759442052,1.467271889445831,0.007746954781379237,0.01063239525900976,0.005881616239864429,0.01646774570788866,2.85130178156518,0.01215489994999074
1000,Catalina (C/2013 US10),2457518.702586805,A.D. 2016-May-10 04:51:43.5000,8.4,0.01205107166551445,6.5,2.455410592416369,1.473144166758732,0.007746852695842682,0.01060131430163964,0.005862965611478982,0.01653790215648048,2.86344899408634,0.01213953207095613
1001,Catalina (C/2013 US10),2457519.702586805,A.D. 2016-May-11 04:51:43.5000,8.4,0.0197978333549992,6.5,2.465996474703573,1.478997874753681,0.007746654941907123,0.01057049332090287,0.005844477239054412,0.01660796996903693,2.875580859753713,0.01212420633075728
1002,Catalina (C/2013 US10),2457520.702586805,A.D. 2016-May-12 04:51:43.5000,8.4,0.02754435046668804,6.5,2.476551664598128,1.484833174598309,0.007746363937917025,0.01053992896189495,0.005826148952291245,0.01667794939043286,2.887697420966068,0.01210892324421255
1003,Catalina (C/2013 US10),2457521.702586805,A.D. 2016-May-13 04:51:43.5000,8.4,0.03529053093295807,6.5,2.487076417067713,1.49065022530889,0.007745982038232356,0.01050961792576937,0.005807978618642926,0.01674784066843026,2.899798720622062,0.01209368329648954
1004,Catalina (C/2013 US10),2457522.702586805,A.D. 2016-May-14 04:51:43.5000,8.4,0.0430362850093509,6.5,2.497570983808734,1.496449183787706,0.007745511535134471,0.01047955696864258,0.005789964142538393,0.01681764405351043,2.911884802091186,0.01207848694427228
1005,Catalina (C/2013 US10),2457523.702586805,A.D. 2016-May-15 04:51:43.5000,8.4,0.05078152521342034,6.5,2.508035613300747,1.502230204859635,0.007744954660668281,0.01044974290052201,0.005772103464622195,0.01688735979871268,2.923955709185841,0.01206333461688284
1006,Catalina (C/2013 US10),2457524.702586805,A.D. 2016-May-16 04:51:43.5000,8.4,0.05852616626539142,6.5,2.518470550859821,1.507993441308,0.007744313588423094,0.01042017258425572,0.005754394561011674,0.01695698815947949,2.936011486134521,0.01204822671735814
1007,Catalina (C/2013 US10),2457525.702586805,A.D. 2016-May-17 04:51:43.5000,8.4,0.06627012503057046,6.5,2.528876038690865,1.513739043909671,0.007743590435254312,0.01039084293450408,0.005736835442570904,0.01702652939350768,2.948052177556044,0.01203316362348457
1008,Catalina (C/2013 US10),2457526.702586805,A.D. 2016-May-18 04:51:43.5000,8.4,0.0740133204634482,6.5,2.539252315938935,1.519467161469461,0.007742787262948177,0.01036175091673263,0.005719424154200958,0.01709598376060545,2.960077828434808,0.01201814568879187
1009,Catalina (C/2013 US10),2457527.702586805,A.D. 2016-May-19 04:51:43.5000,8.4,0.08175567355343993,6.5,2.549599618739542,1.525177940853815,0.007741906079831524,0.01033289354622602,0.005702158774146231,0.01716535152255508,2.972088484097013,0.0120031732435082
1010,Catalina (C/2013 US10),2457528.702586805,A.D. 2016-May-20 04:51:43.5000,8.4,0.08949710727220905,6.5,2.559918180267989,1.530871527023807,0.007740948842328616,0.01030426788712219,0.005685037413316337,0.01723463294298105,2.984084190187815,0.0119882465954775
1011,Catalina (C/2013 US10),2457529.702586805,A.D. 2016-May-21 04:51:43.5000,8.4,0.09723754652252131,6.5,2.570208230787747,1.536548063067479,0.007739917456466929,0.01027587105146648,0.005668058214623273,0.01730382828722323,2.996064992649395,0.01197336603104104
1012,Catalina (C/2013 US10),2457530.702586805,A.D. 2016-May-22 04:51:43.5000,8.4,0.1049769180885805,6.5,2.580469997697902,1.542207690231513,0.007738813779333723,0.01024770019828555,0.005651219352333534,0.01737293782221526,3.008030937699877,0.01195853181588438
1013,Catalina (C/2013 US10),2457531.702586805,A.D. 2016-May-23 04:51:43.5000,8.4,0.1127151505877966,6.5,2.590703705579675,1.547850547952274,0.007737639620485249,0.01021975253268017,0.005634519031434784,0.01744196181636754,3.019982071813084,0.01194374419585137
1014,Catalina (C/2013 US10),2457532.702586805,A.D. 2016-May-24 04:51:43.5000,8.4,0.1204521744239404,6.5,2.600909576242057,1.553476773886216,0.007736396743310142,0.01019202530493694,0.005617955487016747,0.01751090053945496,3.031918441699087,0.01192900339772615
1015,Catalina (C/2013 US10),2457533.702586805,A.D. 2016-May-25 04:51:43.5000,8.4,0.1281879217416389,6.5,2.611087828766554,1.559086503939677,0.007735086866348858,0.01016451580965808,0.005601526983666011,0.01757975426250897,3.043840094285526,0.01191430962998462
1016,Catalina (C/2013 US10),2457534.702586805,A.D. 2016-May-26 04:51:43.5000,8.4,0.1359223263821694,6.5,2.621238679551076,1.564679872298085,0.007733711664570606,0.01013722138490915,0.005585231814874379,0.01764852325771394,3.055747076699668,0.01189966308351647
1017,Catalina (C/2013 US10),2457535.702586805,A.D. 2016-May-27 04:51:43.5000,8.4,0.1436553238405095,6.5,2.631362342352983,1.570257011454576,0.007732272770609369,0.01011013941138417,0.005569068302460461,0.01771720779830764,3.067639436251163,0.011885063932319
1018,Catalina (C/2013 US10),2457536.702586805,A.D. 2016-May-28 04:51:43.5000,8.4,0.1513868512236032,6.5,2.641459028331299,1.575818052238024,0.00773077177596047,0.01008326731158772,0.005553034796004214,0.01778580815848558,3.079517220415493,0.01187051233416367
1019,Catalina (C/2013 US10),2457537.702586805,A.D. 2016-May-29 04:51:43.5000,8.4,0.1591168472098047,6.5,2.651528946088125,1.581363123840537,0.007729210232139224,0.01005660254903352,0.00553712967229406,0.01785432461330918,3.091380476818065,0.01185600843123648
1020,Catalina (C/2013 US10),2457538.702586805,A.D. 2016-May-30 04:51:43.5000,8.4,0.1668452520094629,6.5,2.661572301709254,1.586892353844389,0.007727589651802981,0.01003014262745928,0.005521351334786308,0.01792275743861753,3.10322925321894,0.01184155235075312
1021,Catalina (C/2013 US10),2457539.702586805,A.D. 2016-May-31 04:51:43.5000,8.4,0.174572007326609,6.5,2.671589298804004,1.592405868248424,0.007725911509837996,0.01000388509005706,0.005505698213076597,0.01799110691094265,3.115063597498152,0.01182714420554986
1022,Catalina (C/2013 US10),2457540.702586805,A.D. 2016-Jun-01 04:51:43.5000,8.4,0.1822970563217153,6.5,2.681580138544301,1.597903791493935,0.007724177244412514,0.009977827518719083,0.005490168762382992,0.01805937330742811,3.126883557641622,0.01181278409465103
1023,Catalina (C/2013 US10),2457541.702586805,A.D. 2016-Jun-02 04:51:43.5000,8.4,0.1900203435754897,6.5,2.691545019703001,1.603386246490033,0.007722388257997259,0.00995196753329829,0.005474761463040536,0.01812755690575082,3.138689181727616,0.01179847210381391
1024,Catalina (C/2013 US10),2457542.702586805,A.D. 2016-Jun-03 04:51:43.5000,8.4,0.1977418150536757,6.5,2.701484138691494,1.608853354638517,0.007720545918354864,0.009926302790883391,0.005459474820006854,0.01819565798404595,3.150480517913744,0.01178420830605191
1025,Catalina (C/2013 US10),2457543.702586805,A.D. 2016-Jun-04 04:51:43.5000,8.4,0.2054614180728264,6.5,2.711397689596576,1.614305235858253,0.007718651559499383,0.009900830985087967,0.005444307362378599,0.01826367682083473,3.162257614424466,0.01176999276213678
1026,Catalina (C/2013 US10),2457544.702586805,A.D. 2016-Jun-05 04:51:43.5000,8.4,0.2131791012670236,6.5,2.721285864216632,1.619742008609073,0.007716706482627306,0.009875549845353278,0.005429257642918454,0.01833161369495523,3.174020519539096,0.01175582552108067
1027,Catalina (C/2013 US10),2457545.702586805,A.D. 2016-Jun-06 04:51:43.5000,8.4,0.2208948145555145,6.5,2.731148852097115,1.625163789915214,0.007714711957021381,0.009850457136264312,0.005414324237592337,0.01839946888549573,3.185769281580273,0.01174170662059866
1028,Catalina (C/2013 US10),2457546.702586805,A.D. 2016-Jun-07 04:51:43.5000,8.4,0.2286085091112393,6.5,2.740986840565354,1.630570695388293,0.007712669220928644,0.009825550656878984,0.005399505745116601,0.01846724267173081,3.197503948902888,0.01172763608755279
1029,Catalina (C/2013 US10),2457547.702586805,A.D. 2016-Jun-08 04:51:43.5000,8.4,0.2363201373302239,6.5,2.750800014764697,1.635962839249829,0.007710579482414086,0.00980082824007002,0.005384800786514923,0.01853493533305985,3.209224569883447,0.01171361393837811
1030,Catalina (C/2013 US10),2457548.702586805,A.D. 2016-Jun-09 04:51:43.5000,8.4,0.2440296528018152,6.5,2.760588557688005,1.641340334353342,0.007708443920191362,0.009776287751879541,0.005370208004684595,0.01860254714894805,3.220931192909847,0.01169964017949184
1031,Catalina (C/2013 US10),2457549.702586805,A.D. 2016-Jun-10 04:51:43.5000,8.4,0.2517370102797361,6.5,2.7703526502105,1.646703292206004,0.007706263684432117,0.00975192709088624,0.00535572606397198,0.01867007839886968,3.23262386637156,0.01168571480768642
1032,Catalina (C/2013 US10),2457550.702586805,A.D. 2016-Jun-11 04:51:43.5000,8.4,0.2594421656539401,6.5,2.780092471121994,1.652051822989889,0.007704039897555486,0.009727744187585315,0.00534135364975686,0.01873752936225361,3.244302638650194,0.01167183781050773
1033,Catalina (C/2013 US10),2457551.702586805,A.D. 2016-Jun-12 04:51:43.5000,8.4,0.2671450759232453,6.5,2.789808197158495,1.657386035582794,0.007701773654999322,0.009703737003781543,0.005327089468045436,0.01880490031843096,3.255967558110433,0.01165800916661948
1034,Catalina (C/2013 US10),2457552.702586805,A.D. 2016-Jun-13 04:51:43.5000,8.4,0.2748456991687325,6.5,2.799500003033228,1.662706037578672,0.007699466025974975,0.009679903531996173,0.005312932245071792,0.01887219154658482,3.267618673091333,0.01164422884615564
1035,Catalina (C/2013 US10),2457553.702586805,A.D. 2016-Jun-14 04:51:43.5000,8.4,0.2825439945278891,6.5,2.809168061467051,1.668011935307658,0.007697118054206762,0.009656241794888568,0.005298880726907606,0.01893940332570198,3.279256031897956,0.01163049681106235
1036,Catalina (C/2013 US10),2457554.702586805,A.D. 2016-Jun-15 04:51:43.5000,8.4,0.2902399221694865,6.5,2.81881254321832,1.673303833855721,0.00769473075865832,0.009632749844694269,0.005284933679079999,0.01900653593452662,3.290879682793362,0.01161681301543194
1037,Catalina (C/2013 US10),2457555.702586805,A.D. 2016-Jun-16 04:51:43.5000,8.4,0.2979334432691772,6.5,2.828433617112184,1.678581837083926,0.007692305134246195,0.009609425762681244,0.005271089886197496,0.01907358965151588,3.30248967399091,0.01160317740583131
1038,Catalina (C/2013 US10),2457556.702586805,A.D. 2016-Jun-17 04:51:43.5000,8.4,0.3056245199857998,6.5,2.838031450069358,1.683846047647334,0.007689842152542011,0.009586267658627199,0.005257348151584067,0.01914056475479736,3.314086053646899,0.01158958992162824
1039,Catalina (C/2013 US10),2457557.702586805,A.D. 2016-Jun-18 04:51:43.5000,8.4,0.3133131154383804,6.5,2.847606207134381,1.689096567013543,0.007687342762463027,0.009563273670320565,0.005243707296921426,0.01920746152212845,3.325668869853536,0.01157605049531854
1040,Catalina (C/2013 US10),2457558.702586805,A.D. 2016-Jun-19 04:51:43.5000,8.4,0.3209991936838181,6.5,2.85715805150339,1.694333495480862,0.007684807890949927,0.009540441963089839,0.005230166161899931,0.01927428023085766,3.337238170632223,0.0115625590528591
1041,Catalina (C/2013 US10),2457559.702586805,A.D. 2016-Jun-20 04:51:43.5000,8.4,0.3286827196952409,6.5,2.866687144551432,1.699556932196151,0.007682238443629573,0.00951777072936418,0.005216723603878429,0.01934102115788778,3.348794003927189,0.01154911551400982
