,targetname,datetime_jd,datetime_str,x,y,z,vx,vy,vz,lighttime,range,range_rate
849,Earth (399),2457367.702586805,A.D. 2015-Dec-11 04:51:43.5000,0.1947783674156024,0.9653148999093258,-3.841723034909853e-05,-0.0171516219764514,0.003339850108510715,-1.369132771289e-07,0.005687555770819607,0.9847697547528166,-0.0001185636013598719
850,Earth (399),2457368.702586805,A.D. 2015-Dec-12 04:51:43.5000,0.1775973146644036,0.9685042209747753,-3.847872357646332e-05,-0.0172095404779889,0.003038596608368512,1.478330729963661e-08,0.005686880581433152,0.9846528493345134,-0.0001152431896177219
851,Earth (399),2457369.702586805,A.D. 2015-Dec-13 04:51:43.5000,0.1603611803546179,0.9713917317338234,-3.838717832530506e-05,-0.0172617779915702,0.002736259292411284,1.679089429168348e-07,0.005686224695608586,0.9845392862243427,-0.0001118690226037889
852,Earth (399),2457370.702586805,A.D. 2015-Dec-14 04:51:43.5000,0.1430756630830189,0.9739764393043879,-3.814504099645992e-05,-0.01730830312501744,0.002433021385588581,3.146189332394961e-07,0.005685588601157179,0.9844291498842076,-0.0001083790058232891
853,Earth (399),2457371.702586805,A.D. 2015-Dec-15 04:51:43.5000,0.1257464808235995,0.9762575370994301,-3.776279095419793e-05,-0.01734910898355624,0.002129071210019572,4.467884141426847e-07,0.005684973152103453,0.9843225881838704,-0.0001047091699545628
854,Earth (399),2457372.702586805,A.D. 2015-Dec-16 04:51:43.5000,0.1083793453960948,0.9782344066415053,-3.725891986072751e-05,-0.0173842148652447,0.001824595498573804,5.56622813892131e-07,0.00568437956607799,0.9842198119495315,-0.0001007983703912955
855,Earth (399),2457373.702586805,A.D. 2015-Dec-17 04:51:43.5000,0.09097993635287195,0.9799066124781449,-3.665928775418815e-05,-0.01741366574816668,0.001519772423958773,6.372812650392368e-07,0.005683809394352596,0.984121089775577,-9.659296817143205e-05
856,Earth (399),2457374.702586805,A.D. 2015-Dec-18 04:51:43.5000,0.07355387637887922,0.9812738902761069,-3.599587519923426e-05,-0.01743752983796195,0.001214765002975318,6.83454414009457e-07,0.005683264465893938,0.9840267383377687,-9.205111496072184e-05
857,Earth (399),2457375.702586805,A.D. 2015-Dec-19 04:51:43.5000,0.05610670997798186,0.9823361286317377,-3.530499135809975e-05,-0.01745589447961886,0.0009097151438780014,6.918729675936714e-07,0.005682746807952983,0.9839371086437311,-8.714660729100182e-05
858,Earth (399),2457376.702586805,A.D. 2015-Dec-20 04:51:43.5000,0.03864388704857385,0.983093345292137,-3.462501240593663e-05,-0.01746886043542479,0.0006047384502606137,6.617354116134796e-07,0.005682258545445193,0.9838525686111712,-8.187237490945453e-05
859,Earth (399),2457377.702586805,A.D. 2015-Dec-21 04:51:43.5000,0.02117075311779821,0.9835456587086364,-3.399374717017212e-05,-0.0174765342338078,0.0002999202001635609,5.95014868042154e-07,0.005681801781683588,0.9837734824174491,-7.624336532355845e-05
860,Earth (399),2457378.702586805,A.D. 2015-Dec-22 04:51:43.5000,0.003692548272659778,0.9836932565688642,-3.344559361370216e-05,-0.01747901845516442,-4.68644708941252e-06,4.96550405938033e-07,0.005681378466022398,0.9837001875827872,-7.029800673401918e-05
861,Earth (399),2457379.702586805,A.D. 2015-Dec-23 04:51:43.5000,-0.01378558341471475,0.9835363642727285,-3.3008765396076e-05,-0.01747640068287163,-0.0003090585196154465,3.7379491744626e-07,0.005680990260137683,0.9836329718174761,-6.409700312241194e-05
862,Earth (399),2457380.702586805,A.D. 2015-Dec-24 04:51:43.5000,-0.03125857352868595,0.9830752177060853,-3.270298161099876e-05,-0.01746874311657678,-0.0006131964802485824,2.36136017554733e-07,0.005680638421550237,0.9835720528544923,-5.771847594828806e-05
863,Earth (399),2457381.702586805,A.D. 2015-Dec-25 04:51:43.5000,-0.04872140006291205,0.9823100450987627,-3.253803390996976e-05,-0.01745607565357567,-0.0009171130407047453,9.384415451537085e-08,0.005680323725716461,0.9835175649599487,-5.12496286577044e-05
864,Earth (399),2457382.702586805,A.D. 2015-Dec-26 04:51:43.5000,-0.06616905399765223,0.9812410613860051,-3.251350482917357e-05,-0.01743839470563029,-0.00122081986545137,-4.312941380373478e-08,0.005680046442437984,0.9834695548485505,-4.477667662207539e-05
865,Earth (399),2457383.702586805,A.D. 2015-Dec-27 04:51:43.5000,-0.08359650780484586,0.9798684754901145,-3.261963396068873e-05,-0.0174156680956481,-0.001524315609994151,-1.661953039769273e-07,0.005679806368991154,0.9834279874197841,-3.837573681840056e-05
866,Earth (399),2457384.702586805,A.D. 2015-Dec-28 04:51:43.5000,-0.100998691177718,0.9781925076222691,-3.283903830786622e-05,-0.01738784414986605,-0.001827578195329752,-2.687632912581291e-07,0.005679602907231576,0.9833927591081589,-3.210699601803498e-05
867,Earth (399),2457385.702586805,A.D. 2015-Dec-29 04:51:43.5000,-0.1183704766772735,0.97621341166337,-3.314882859938128e-05,-0.01735486191255544,-0.00213056237242025,-3.464007029624233e-07,0.005679435162395177,0.9833637149900774,-2.601303384680113e-05
868,Earth (399),2457386.702586805,A.D. 2015-Dec-30 04:51:43.5000,-0.1357066749693716,0.9739314976440061,-3.352267989063334e-05,-0.01731665975049312,-0.00243320168910219,-3.966090794880038e-07,0.005679302040911723,0.9833406657197237,-2.012063185851294e-05
869,Earth (399),2457387.702586805,A.D. 2015-Dec-31 04:51:43.5000,-0.1530020372006995,0.9713471508495801,-3.39325629818999e-05,-0.01727318090804297,-0.002735412922339342,-4.184011431278338e-07,0.005679202331285264,0.9833234015330766,-1.444455244843469e-05
870,Earth (399),2457388.702586805,A.D. 2016-Jan-01 04:51:43.5000,-0.170251261315555,0.9684608460911656,-3.435002752937239e-05,-0.01722437590214293,-0.003037101029318489,-4.118521619428717e-07,0.005679134761242571,0.9833117021428546,-8.991752705319452e-06
871,Earth (399),2457389.702586805,A.D. 2016-Jan-02 04:51:43.5000,-0.1874489994635697,0.9652731573641791,-3.474707517483809e-05,-0.01717020246334778,-0.003338163251777726,-3.777426440678704e-07,0.005679098032024874,0.9833053426759482,-3.764950939422458e-06
872,Earth (399),2457390.702586805,A.D. 2016-Jan-03 04:51:43.5000,-0.2045898645281208,0.9617847641420588,-3.509674644418598e-05,-0.0171106240011987,-0.00363849167211707,-3.173482448803969e-07,0.005679090835422167,0.9833040966228158,1.235022653679268e-06
873,Earth (399),2457391.702586805,A.D. 2016-Jan-04 04:51:43.5000,-0.2216684347777783,0.9579964559925548,-3.537357771878698e-05,-0.01704560753076668,-0.003937974004746256,-2.323896040963409e-07,0.005679111861304791,0.9833077371415396,6.008301207174289e-06
874,Earth (399),2457392.702586805,A.D. 2016-Jan-05 04:51:43.5000,-0.2386792565193719,0.9539091372637906,-3.555408352855062e-05,-0.01697512187697582,-0.004236492694467109,-1.251295221357671e-07,0.005679159804016697,0.9833160381647815,1.055650651959564e-05
875,Earth (399),2457393.702586805,A.D. 2016-Jan-06 04:51:43.5000,-0.2556168454034415,0.9495238334134087,-3.561739775488014e-05,-0.01689913689425181,-0.004533922594623716,1.413042447701204e-09,0.005679233375825944,0.9833287767286691,1.488464570430219e-05
876,Earth (399),2457394.702586805,A.D. 2016-Jan-07 04:51:43.5000,-0.2724756877472966,0.9448417001681547,-3.554616661583659e-05,-0.01681762439101375,-0.004830127739752458,1.431844060409392e-07,0.00567933133481642,0.9833457378020924,1.900416176330286e-05
877,Earth (399),2457395.702586805,A.D. 2016-Jan-08 04:51:43.5000,-0.2892502438778881,0.9398640360193966,-3.532771940697456e-05,-0.01673056131555102,-0.005124958080258544,2.948359418762651e-07,0.005679452532657886,0.9833667225578335,2.293665634782826e-05
878,Earth (399),2457396.702586805,A.D. 2016-Jan-09 04:51:43.5000,-0.3059349558867706,0.9345922974872444,-3.495544318868782e-05,-0.01663793537065209,-0.005418247451878905,4.495977985087955e-07,0.005679595983811811,0.983391560355187,2.671740800388258e-05
879,Earth (399),2457397.702586805,A.D. 2016-Jan-10 04:51:43.5000,-0.3225242620097316,0.9290281151730718,-3.443016276055423e-05,-0.01653975246995149,-0.005709814273862905,5.994148016183905e-07,0.005679760951505445,0.9834201236259039,3.039743137593463e-05
880,Earth (399),2457398.702586805,A.D. 2016-Jan-11 04:51:43.5000,-0.3390126187658691,0.9231733072250236,-3.376121258196135e-05,-0.01643604445738602,-0.005999466155562995,7.354350775828559e-07,0.005679947038153512,0.9834523435302291,3.404276437598933e-05
881,Earth (399),2457399.702586805,A.D. 2016-Jan-12 04:51:43.5000,-0.355394529989112,0.9170298861322446,-3.296684300580468e-05,-0.01632687475917158,-0.00628700852830859,8.488395153442069e-07,0.005680154261607981,0.9834882231591346,3.773023158004666e-05
882,Earth (399),2457400.702586805,A.D. 2016-Jan-13 04:51:43.5000,-0.3716645795194645,0.9106000554045636,-3.207368330550909e-05,-0.01621233975388976,-0.006572255879516178,9.31863330025309e-07,0.005680383097426367,0.9835278448528519,4.154009463103636e-05
883,Earth (399),2457401.702586805,A.D. 2016-Jan-14 04:51:43.5000,-0.3878174626408903,0.9038861947903829,-3.11151879182986e-05,-0.01609256488095297,-0.006855042954770726,9.78764226321417e-07,0.005680634473443646,0.983571369261027,4.554723627424435e-05
884,Earth (399),2457402.702586805,A.D. 2016-Jan-15 04:51:43.5000,-0.4038480112724908,0.8968908354687064,-3.012924264660644e-05,-0.01596769631908286,-0.007135233223202595,9.8650250680393e-07,0.005680909714506991,0.9836190257738365,4.981307318788198e-05
885,Earth (399),2457403.702586805,A.D. 2016-Jan-16 04:51:43.5000,-0.419751209501084,0.8896166288585711,-2.915529060236822e-05,-0.01583789040450561,-0.007412723054792952,9.550143484116543e-07,0.005681210446945571,0.9836710959814476,5.437989480888038e-05
886,Earth (399),2457404.702586805,A.D. 2016-Jan-17 04:51:43.5000,-0.4355221983966789,0.8820663134351538,-2.823138265792997e-05,-0.01570330311671431,-0.007687441653074402,8.871036705833387e-07,0.005681538478944733,0.983727892961448,5.926816976386807e-05
887,Earth (399),2457405.702586805,A.D. 2016-Jan-18 04:51:43.5000,-0.451156271015377,0.8742426832932523,-2.739148103697339e-05,-0.01556408112183533,-0.007959347850647577,7.880653275985731e-07,0.005681895672921714,0.9837897391813859,6.447633511611667e-05
888,Earth (399),2457406.702586805,A.D. 2016-Jan-19 04:51:43.5000,-0.4666488594428297,0.8661485609514774,-2.666322447622573e-05,-0.01542035481554063,-0.008228425008393048,6.651545739704967e-07,0.005682283821781183,0.9838569450730815,6.998221598030869e-05
889,Earth (399),2457407.702586805,A.D. 2016-Jan-20 04:51:43.5000,-0.4819955158307567,0.8577867758652322,-2.606627076398696e-05,-0.01527223323178021,-0.008494674775252476,5.269694495757159e-07,0.005682704536527302,0.9839297895732589,7.574547900230386e-05
890,Earth (399),2457408.702586805,A.D. 2016-Jan-21 04:51:43.5000,-0.4971918892263843,0.8491601496282749,-2.561128970098987e-05,-0.01511980073361852,-0.008758109973647924,3.827699008256615e-07,0.005683159150620513,0.9840085035634365,8.171098694381595e-05
891,Earth (399),2457409.702586805,A.D. 2016-Jan-22 04:51:43.5000,-0.5122337000827119,0.840271488655237,-2.529966065810365e-05,-0.01496311575572263,-0.009018746805648185,2.417552261739251e-07,0.005683648646569972,0.9840932571598012,8.781315936067339e-05
892,Earth (399),2457410.702586805,A.D. 2016-Jan-23 04:51:43.5000,-0.5271167147278134,0.8311235847837196,-2.512389178433715e-05,-0.01480221204581355,-0.009276596944996529,1.123565800604896e-07,0.005684173610542009,0.9841841518539067,9.398126740551858e-05
893,Earth (399),2457411.702586805,A.D. 2016-Jan-24 04:51:43.5000,-0.5418367224144437,0.8217192234239792,-2.506870026421505e-05,-0.01463710256019437,-0.009531660549062404,1.640160725229584e-09,0.005684734219086846,0.9842812182144766,0.0001001451319785766
894,Earth (399),2457412.702586805,A.D. 2016-Jan-25 04:51:43.5000,-0.5563895174065533,0.8120611977417522,-2.511259120080319e-05,-0.01446778549220317,-0.009783921357077337,-8.507885298270989e-08,0.005685330257755974,0.9843844191109024,0.0001062402982161511
895,Earth (399),2457413.702586805,A.D. 2016-Jan-26 04:51:43.5000,-0.5707708876858041,0.802152326354599,-2.522969101145046e-05,-0.01429425124885133,-0.01003334463206585,-1.443556697698884e-07,0.005685961165736049,0.9844936574413636,0.0001122117336041546
896,Earth (399),2457414.702586805,A.D. 2016-Jan-27 04:51:43.5000,-0.584976610507881,0.7919954716369457,-2.539157068302667e-05,-0.01411648894449265,-0.01027987792991693,-1.744851092239208e-07,0.00568662609609554,0.9846087865642116,0.0001180154915968436
897,Earth (399),2457415.702586805,A.D. 2016-Jan-28 04:51:43.5000,-0.5990024537116487,0.7815935561336531,-2.556884469515331e-05,-0.01393449126886216,-0.01052345394266121,-1.752006162803844e-07,0.005687323979709416,0.9847296213661857,0.0001236183752952225
898,Earth (399),2457416.702586805,A.D. 2016-Jan-29 04:51:43.5000,-0.6128441808365491,0.7709495755604436,-2.573242858972779e-05,-0.01374825720414978,-0.01076399428484237,-1.473105989663882e-07,0.005688053582651769,0.9848559481996374,0.0001289961267899008
899,Earth (399),2457417.702586805,A.D. 2016-Jan-30 04:51:43.5000,-0.6264975579011014,0.7600666080128384,-2.58544433938877e-05,-0.01355779268896482,-0.01100141312730428,-9.236986309460942e-08,0.00568881355066031,0.9849875325813204,0.000134130889138995
900,Earth (399),2457418.702586805,A.D. 2016-Jan-31 04:51:43.5000,-0.6399583600223526,0.7489478199676424,-2.59088384456181e-05,-0.01336310974327229,-0.0112356198739111,-1.245326260139303e-08,0.005689602438606767,0.9851241242950307,0.0001390086614446379
901,Earth (399),2457419.702586805,A.D. 2016-Feb-01 04:51:43.5000,-0.6532223766779955,0.7375964702905282,-2.587185434146893e-05,-0.01316422475086445,-0.01146652042236443,8.993448553843886e-08,0.005690418726670293,0.9852654601919465,0.0001436173216489055
902,Earth (399),2457420.702586805,A.D. 2016-Feb-02 04:51:43.5000,-0.6662854151377784,0.7260159137734933,-2.572246788707909e-05,-0.01296115663983892,-0.01169401683390267,2.118051206118291e-07,0.005691260827797256,0.985411265482249,0.0001479456494470786
903,Earth (399),2457421.702586805,A.D. 2016-Feb-03 04:51:43.5000,-0.6791433023391874,0.7142096057875941,-2.544295812529295e-05,-0.01275392572028274,-0.0119180054589671,3.495022231771051e-07,0.005692127093253249,0.985561254696425,0.0001519836958201051
904,Earth (399),2457422.702586805,A.D. 2016-Feb-04 04:51:43.5000,-0.691791886263006,0.7021811094723297,-2.501970854372238e-05,-0.01254255398515379,-0.01213837381396775,4.984220231744227e-07,0.005693015824903429,0.9857151338115417,0.0001557247832844438
905,Earth (399),2457423.702586805,A.D. 2016-Feb-05 04:51:43.5000,-0.7042270386881557,0.6899341064091375,-2.444430758952389e-05,-0.01232706769981576,-0.01235499689357841,6.527119008126914e-07,0.005693925304144921,0.9858726052607347,0.0001591692716670824
906,Earth (399),2457424.702586805,A.D. 2016-Feb-06 04:51:43.5000,-0.7164446619616017,0.6774724107639715,-2.371491282159291e-05,-0.01210750290922577,-0.01256773418837244,8.050698185563403e-07,0.005694853847212585,0.9860333775091076,0.0001623298309374552
907,Earth (399),2457425.702586805,A.D. 2016-Feb-07 04:51:43.5000,-0.7284407027544341,0.6647999852855738,-2.283769452532718e-05,-0.01188391379926658,-0.01277642931486948,9.468173217902956e-07,0.005695799893102247,0.9861971802771661,0.0001652372167749826
908,Earth (399),2457426.702586805,A.D. 2016-Feb-08 04:51:43.5000,-0.7402111750865633,0.651920955467252,-2.182799416122398e-05,-0.01165638249428704,-0.01298091438164547,1.068421533428893e-06,0.00569676212178373,0.9863637850087701,0.0001679445819381676
909,Earth (399),2457427.702586805,A.D. 2016-Feb-09 04:51:43.5000,-0.7517521926381147,0.6388396163875804,-2.071069832599891e-05,-0.01142502719591177,-0.01318102031429631,1.160538605947032e-06,0.00569773958689373,0.9865330278461928,0.0001705277527570684
910,Earth (399),2457428.702586805,A.D. 2016-Feb-10 04:51:43.5000,-0.763060006695296,0.6255604265863729,-1.951936038670482e-05,-0.01119000466837644,-0.01337659202252868,1.215427065295146e-06,0.005698731833278311,0.9867048299819736,0.0001730795232507021
911,Earth (399),2457429.702586805,A.D. 2016-Feb-11 04:51:43.5000,-0.7741310424693424,0.6120879859246579,-1.829388294928273e-05,-0.0109515042639929,-0.01356750440051578,1.22833119223081e-06,0.005699738964267302,0.9868792093071174,0.0001756982474151286
912,Earth (399),2457430.702586805,A.D. 2016-Feb-12 04:51:43.5000,-0.784961925280436,0.5984269993007888,-1.707703788876252e-05,-0.01070973406196293,-0.01375367374913357,1.198349217697621e-06,0.005700761633554957,0.9870562790052754,0.0001784738527545085
913,Earth (399),2457431.702586805,A.D. 2016-Feb-13 04:51:43.5000,-0.7955494905842556,0.5845822329643141,-1.591051274882616e-05,-0.01046490332391427,-0.01393506080581229,1.128491637748692e-06,0.005701800959896979,0.9872362327829932,0.0001814758434648561
914,Earth (399),2457432.702586805,A.D. 2016-Feb-14 04:51:43.5000,-0.8058907769397469,0.5705584721842469,-1.48312919487829e-05,-0.0102172067713859,-0.01411166532661814,1.024993020032708e-06,0.005702858387126284,0.9874193206321912,0.0001847467184425845
915,Earth (399),2457433.702586805,A.D. 2016-Feb-15 04:51:43.5000,-0.8159830058594426,0.5563604872938394,-1.386896333726295e-05,-0.009966814444620734,-0.01428351544499064,8.962171955831396e-07,0.005703935523982293,0.9876058210974648,0.0001883014252433279
916,Earth (399),2457434.702586805,A.D. 2016-Feb-16 04:51:43.5000,-0.8258235547012799,0.5419930112466825,-1.304415965001497e-05,-0.009713867796096844,-0.01445065591435439,7.515373706038934e-07,0.005705033994282306,0.987796015334064,0.000192131074646023
917,Earth (399),2457435.702586805,A.D. 2016-Feb-17 04:51:43.5000,-0.835409928141588,0.5274607282218166,-1.236802507256709e-05,-0.009458480387803583,-0.01461313807892855,6.004295096147588e-07,0.005706155314702898,0.9879901659463977,0.0001962083911778438
918,Earth (399),2457436.702586805,A.D. 2016-Feb-18 04:51:43.5000,-0.8447397317047515,0.5127682709292162,-1.184245119914e-05,-0.009200740963428126,-0.01477101252332408,4.518378470944047e-07,0.005707300804264158,0.9881885013157141,0.0002004930191535812
