time (Julian Date),wavelength (nm),irradiance (W/m^2/nm),uncertainty (W/m^2/nm),quality (Bit Flag)
2457426.0,426.65,1.671884,0.0026344999205321074,4096
2457426.0,427.32,1.633096,0.002615199889987707,4096
2457426.0,428.01,1.590267,0.0025961999781429768,4096
2457426.0,428.69,1.558617,0.0025784000754356384,4096
2457426.0,429.38,1.530715,0.0025613000616431236,4096
2457426.0,430.08,1.516261,0.002544800052419305,4096
2457426.0,430.77,1.521029,0.0025295999366790056,4096
2457426.0,431.47,1.553512,0.0025150999426841736,4096
2457426.0,432.18,1.599173,0.0025013999547809362,4096
2457426.0,432.89,1.647253,0.0024886999744921923,4096
2457426.0,433.60,1.694115,0.0024770000018179417,4096
2457426.0,434.31,1.734046,0.0024663000367581844,4096
2457426.0,435.03,1.763505,0.002456400077790022,4096
2457426.0,435.75,1.779404,0.0024476000107824802,4096
2457426.0,436.48,1.786639,0.0024397000670433044,4096
2457426.0,437.21,1.787598,0.0024327998980879784,4096
2457426.0,437.94,1.787028,0.0024270000867545605,4096
2457426.0,438.68,1.792597,0.0024222000502049923,4096
2457426.0,439.42,1.805018,0.0024184000212699175,4096
2457426.0,440.17,1.82496,0.0024156998842954636,4096
2457426.0,440.92,1.850644,0.0024141999892890453,4096
2457426.0,441.67,1.881936,0.0024137001018971205,4096
2457426.0,442.43,1.907002,0.002414399990811944,4096
2457426.0,443.19,1.925892,0.002416200004518032,4096
2457426.0,443.96,1.93888,0.002419200027361512,4096
2457426.0,444.73,1.948653,0.002423299942165613,4096
2457426.0,445.50,1.95705,0.0024286999832838774,4096
2457426.0,446.28,1.966477,0.0024353000335395336,4096
2457426.0,447.06,1.989693,0.002443100092932582,4096
2457426.0,447.85,2.01661,0.0024522000458091497,4096
2457426.0,448.64,2.038016,0.0024625000078231096,4096
2457426.0,449.43,2.053328,0.0024741000961512327,4096
2457426.0,450.23,2.066072,0.002486499957740307,4096
2457426.0,451.04,2.070316,0.0024985000491142273,4096
2457426.0,451.85,2.062255,0.002510200021788478,4096
2457426.0,452.66,2.052247,0.002521499991416931,4096
2457426.0,453.48,2.047022,0.0025325000751763582,4096
2457426.0,454.30,2.046121,0.0025432000402361155,4096
2457426.0,455.13,2.047137,0.002553700003772974,4096
2457426.0,455.96,2.05142,0.0025637000799179077,4096
2457426.0,456.80,2.058928,0.002573499921709299,4096
2457426.0,457.64,2.06713,0.0025828001089394093,4096
2457426.0,458.48,2.072942,0.002591799944639206,4096
2457426.0,459.33,2.077094,0.002600400010123849,4096
2457426.0,460.19,2.082333,0.002608699956908822,4096
2457426.0,461.05,2.085251,0.002616700017824769,4096
2457426.0,461.92,2.08637,0.0026241999585181475,4096
2457426.0,462.79,2.08142,0.0026314000133424997,4096
2457426.0,463.66,2.074808,0.0026380999479442835,4096
2457426.0,464.54,2.064358,0.002644499996677041,4096
2457426.0,465.43,2.053412,0.0026505000423640013,4096
2457426.0,466.32,2.040373,0.002655999967828393,4096
2457426.0,467.22,2.031975,0.0026612000074237585,4096
2457426.0,468.12,2.029486,0.0026658999267965555,4096
2457426.0,469.03,2.030221,0.0026700999587774277,4096
2457426.0,469.94,2.03287,0.0026738999877125025,4096
2457426.0,470.86,2.039499,0.00267730001360178,4096
2457426.0,471.78,2.049153,0.002680199919268489,4096
2457426.0,472.71,2.058833,0.002682599937543273,4096
2457426.0,473.64,2.068297,0.0026845999527722597,4096
2457426.0,474.58,2.077018,0.0026861000806093216,4096
2457426.0,475.53,2.086086,0.002687100088223815,4096
2457426.0,476.48,2.092364,0.0026875000912696123,4096
2457426.0,477.44,2.098709,0.0026875000912696123,4096
2457426.0,478.40,2.104868,0.002686999971047044,4096
2457426.0,479.37,2.106692,0.0026859999634325504,4096
2457426.0,480.34,2.102799,0.002684500068426132,4096
2457426.0,481.33,2.085343,0.0026823999360203743,4096
2457426.0,482.31,2.058396,0.0026797999162226915,4096
2457426.0,483.31,2.025021,0.0026765998918563128,4096
2457426.0,484.30,1.99078,0.0026730000972747803,4096
2457426.0,485.31,1.96025,0.002668699948117137,4096
2457426.0,486.32,1.938498,0.0026638000272214413,4096
2457426.0,487.34,1.931146,0.002658399986103177,4096
2457426.0,488.37,1.93821,0.0026523000560700893,4096
2457426.0,489.40,1.95055,0.002645599888637662,4096
2457426.0,490.43,1.966173,0.0026384000666439533,4096
2457426.0,491.48,1.980779,0.0026304000057280064,4096
2457426.0,492.53,1.993068,0.0026217999402433634,4096
2457426.0,493.59,1.998565,0.002612600103020668,4096
2457426.0,494.65,2.000846,0.002602699911221862,4096
2457426.0,495.72,1.997605,0.0025921999476850033,4096
2457426.0,496.80,1.988836,0.00258089997805655,4096
2457426.0,497.89,1.979091,0.002568800002336502,4096
2457426.0,498.98,1.966857,0.002556100022047758,4096
2457426.0,500.08,1.956188,0.002542699920013547,4096
2457426.0,501.19,1.94894,0.0025283999275416136,4096
2457426.0,502.30,1.947915,0.002513499930500984,4096
2457426.0,503.42,1.951075,0.00249779992736876,4096
2457426.0,504.55,1.95666,0.0024812999181449413,4096
2457426.0,505.69,1.962909,0.0024639000184834003,4096
2457426.0,506.83,1.967028,0.002445799997076392,4096
2457426.0,507.99,1.965291,0.002426600083708763,4096
2457426.0,509.14,1.960411,0.0024069000501185656,4096
2457426.0,510.31,1.951468,0.0023860998917371035,4096
2457426.0,511.49,1.931072,0.002364400075748563,4096
2457426.0,512.67,1.905724,0.0023423999082297087,4096
2457426.0,513.86,1.879146,0.0023205000907182693,4096
2457426.0,515.06,1.856485,0.0022988999262452126,4096
2457426.0,516.27,1.836547,0.002277499996125698,4096
2457426.0,517.49,1.824924,0.002256500069051981,4096
2457426.0,518.71,1.828423,0.0022358999121934175,4096
2457426.0,519.94,1.841057,0.0022154999896883965,4096
2457426.0,521.18,1.852695,0.0021955000702291727,4096
2457426.0,522.43,1.865611,0.002175800036638975,4096
2457426.0,523.69,1.880595,0.0021563998889178038,4096
2457426.0,524.96,1.893083,0.0021373999770730734,4096
2457426.0,526.24,1.897773,0.002118699951097369,4096
2457426.0,527.52,1.902633,0.0021005000453442335,4096
2457426.0,528.82,1.912591,0.002082499908283353,4096
2457426.0,530.12,1.920953,0.0020649998914450407,4096
2457426.0,531.44,1.924612,0.0020477999933063984,4096
2457426.0,532.76,1.925364,0.002031200099736452,4096
2457426.0,534.09,1.924069,0.002014900092035532,4096
2457426.0,535.43,1.91947,0.0019990999717265368,4096
2457426.0,536.79,1.910937,0.0019835999701172113,4096
2457426.0,538.15,1.9029,0.0019686000887304544,4096
2457426.0,539.52,1.89642,0.00195419997908175,4096
2457426.0,540.90,1.892526,0.0019401999888941646,4096
2457426.0,542.29,1.890815,0.001926700002513826,4096
2457426.0,543.69,1.891052,0.001913700019940734,4096
2457426.0,545.11,1.892086,0.001904499949887395,4096
2457426.0,546.53,1.891952,0.0018925999756902456,4096
2457426.0,547.96,1.893134,0.001881200005300343,4096
2457426.0,549.41,1.892992,0.0018703000387176871,4096
2457426.0,550.86,1.889919,0.0018600999610498548,4096
2457426.0,552.33,1.882968,0.001850400003604591,4096
2457426.0,553.80,1.876987,0.0018414000514894724,4096
2457426.0,555.29,1.869737,0.0018328999867662787,4096
2457426.0,556.79,1.861401,0.0018251000437885523,4096
2457426.0,558.30,1.853324,0.0018178999889642,4096
2457426.0,559.82,1.848823,0.001811400055885315,4096
2457426.0,561.36,1.846198,0.001805500010959804,4096
2457426.0,562.90,1.844391,0.0018003999721258879,4096
2457426.0,564.46,1.843146,0.0017960000550374389,4096
2457426.0,566.03,1.844542,0.0017923000268638134,4096
2457426.0,567.61,1.845967,0.0017893000040203333,4096
2457426.0,569.21,1.846844,0.0017870999872684479,4096
2457426.0,570.81,1.84664,0.0017825999530032277,4096
2457426.0,572.43,1.848052,0.001782099949195981,4096
2457426.0,574.06,1.849206,0.0017822999507188797,4096
2457426.0,575.71,1.848575,0.0017827999545261264,4096
2457426.0,577.37,1.84637,0.0017831999575719237,4096
2457426.0,579.04,1.842957,0.0017833999590948224,4096
2457426.0,580.72,1.836441,0.0017833999590948224,4096
2457426.0,582.42,1.827468,0.001783299958333373,4096
2457426.0,584.13,1.818215,0.001782999956049025,4096
2457426.0,585.86,1.80853,0.0017825999530032277,4096
2457426.0,587.59,1.799082,0.0017819999484345317,4096
2457426.0,589.35,1.791785,0.0017811000579968095,4096
2457426.0,591.11,1.787093,0.0017802000511437654,4096
2457426.0,592.90,1.783783,0.0017790000420063734,4096
2457426.0,594.69,1.780288,0.0017776000313460827,4096
2457426.0,596.50,1.777452,0.0017761000199243426,4096
2457426.0,598.33,1.773894,0.0017743000062182546,4096
2457426.0,600.17,1.768266,0.0017722999909892678,4096
2457426.0,602.03,1.76054,0.0017700999742373824,4096
2457426.0,603.90,1.752756,0.0017676999559625983,4096
2457426.0,605.78,1.742679,0.001765000051818788,4096
2457426.0,607.69,1.730619,0.0017621000297367573,4096
2457426.0,609.60,1.718862,0.0017589000053703785,4096
2457426.0,611.54,1.707891,0.0017553999787196517,4096
2457426.0,613.49,1.697111,0.001751599949784577,4096
2457426.0,615.46,1.686407,0.001747500034980476,4096
2457426.0,617.44,1.679268,0.001743100001476705,4096
2457426.0,619.44,1.67474,0.0017384999664500356,4096
2457426.0,621.46,1.669196,0.0017335000447928905,4096
2457426.0,623.49,1.663104,0.0017282000044360757,4096
2457426.0,625.54,1.65762,0.0017224999610334635,4096
2457426.0,627.61,1.652474,0.0017166000325232744,4096
2457426.0,629.70,1.645821,0.0017102999845519662,4096
2457426.0,631.81,1.638011,0.0017036000499501824,4096
2457426.0,633.93,1.631321,0.0016965999966487288,4096
2457426.0,636.07,1.624415,0.0016892000567167997,4096
2457426.0,638.23,1.616385,0.0016813999973237514,4096
2457426.0,640.41,1.607931,0.001673300052061677,4096
2457426.0,642.61,1.599564,0.001664699986577034,4096
2457426.0,644.82,1.58733,0.0016558000352233648,4096
2457426.0,647.06,1.573595,0.0016463999636471272,4096
2457426.0,649.31,1.560518,0.0016367000062018633,4096
2457426.0,651.59,1.548279,0.0016265000449493527,4096
2457426.0,653.88,1.537418,0.001615899964235723,4096
2457426.0,656.20,1.529025,0.001604699995368719,4096
2457426.0,658.53,1.526011,0.0015932000242173672,4096
2457426.0,660.89,1.526002,0.0015811000484973192,4096
2457426.0,663.27,1.525402,0.0015686999540776014,4096
2457426.0,665.66,1.523894,0.0015556999715045094,4096
2457426.0,668.08,1.521585,0.0015421999851241708,4096
2457426.0,670.52,1.517112,0.001528399996459484,4096
2457426.0,672.99,1.508665,0.0015143000055104494,4096
2457426.0,675.47,1.500317,0.001500000013038516,4096
2457426.0,677.98,1.491762,0.0014854000182822347,4096
2457426.0,680.50,1.48269,0.001470700022764504,4096
2457426.0,683.06,1.473466,0.001455600024200976,4096
2457426.0,685.63,1.464005,0.0014404000248759985,4096
2457426.0,688.23,1.454058,0.0014248000225052238,4096
2457426.0,690.85,1.444097,0.001408900017850101,4096
2457426.0,693.49,1.433928,0.0013928000116720796,4096
2457426.0,696.16,1.424064,0.0013764000032097101,4096
2457426.0,698.85,1.414362,0.001359799993224442,4096
2457426.0,701.56,1.404736,0.0013428999809548259,4096
2457426.0,704.30,1.395219,0.001325799967162311,4096
2457426.0,707.07,1.385139,0.001308299950323999,4096
2457426.0,709.85,1.375032,0.0012899000430479646,4096
2457426.0,712.67,1.364907,0.0012721000239253044,4096
2457426.0,715.51,1.354503,0.0012541000032797456,4096
2457426.0,718.37,1.344385,0.001235899981111288,4096
2457426.0,721.26,1.334855,0.0012172999558970332,4096
2457426.0,724.18,1.325488,0.0011984000448137522,4096
2457426.0,727.12,1.315946,0.0011793000157922506,4096
2457426.0,730.09,1.306627,0.001159899984486401,4096
2457426.0,733.08,1.298131,0.0011401999508962035,4096
2457426.0,736.10,1.289216,0.0011202000314369798,4096
2457426.0,739.15,1.280113,0.0010998999932780862,4096
2457426.0,742.22,1.272065,0.0010792999528348446,4096
2457426.0,745.33,1.264567,0.0010583000257611275,4096
2457426.0,748.46,1.257195,0.0010369999799877405,4096
2457426.0,751.61,1.249171,0.0010155000491067767,4096
2457426.0,754.80,1.241215,9.935699636116624E-4,4096
2457426.0,758.01,1.232613,9.713299805298448E-4,4096
2457426.0,761.26,1.223458,9.487299830652773E-4,4096
2457426.0,764.53,1.214369,9.271500166505575E-4,4096
2457426.0,767.83,1.205576,9.072700049728155E-4,4096
2457426.0,771.15,1.197389,8.890100289136171E-4,4096
2457426.0,774.51,1.189134,8.754800073802471E-4,4096
2457426.0,777.90,1.180402,8.607800118625164E-4,4096
2457426.0,781.31,1.171828,8.479200187139213E-4,4096
2457426.0,784.76,1.163073,8.36909981444478E-4,4096
2457426.0,788.23,1.153431,8.467399748042226E-4,4096
2457426.0,791.73,1.143327,8.394600008614361E-4,4096
2457426.0,795.27,1.133644,8.341600187122822E-4,4096
2457426.0,798.83,1.12464,8.308999822475016E-4,4096
2457426.0,802.42,1.114742,8.295300067402422E-4,4096
2457426.0,806.05,1.10516,8.304700022563338E-4,4096
2457426.0,809.70,1.096202,8.244899800047278E-4,4096
2457426.0,813.39,1.086933,8.318100008182228E-4,4096
2457426.0,817.10,1.077163,8.415600168518722E-4,4096
2457426.0,820.85,1.06802,8.539800182916224E-4,4096
2457426.0,824.62,1.059419,8.688099915161729E-4,4096
2457426.0,828.43,1.050268,8.863200200721622E-4,4096
2457426.0,832.26,1.039683,9.064599871635437E-4,4096
2457426.0,836.13,1.027976,9.294099872931838E-4,4096
2457426.0,840.03,1.017029,9.551799739710987E-4,4096
2457426.0,843.96,1.004917,9.8382995929569E-4,4096
2457426.0,847.92,0.9914647,0.0010154000483453274,4096
2457426.0,851.91,0.9798557,0.0010499999625608325,4096
2457426.0,855.93,0.970428,0.001087700016796589,4096
2457426.0,859.99,0.963034,0.001128499978221953,4096
2457426.0,864.07,0.9556593,0.0011724999640136957,4096
2457426.0,868.18,0.9498242,0.0012197999749332666,4096
2457426.0,872.33,0.9458977,0.0012704000109806657,4096
2457426.0,876.50,0.9412158,0.0013243999565020204,4096
2457426.0,880.71,0.9352286,0.0013819000450894237,4096
2457426.0,884.94,0.9294694,0.0014428000431507826,4096
2457426.0,889.21,0.9229838,0.0015074999537318945,4096
2457426.0,893.50,0.9158235,0.001575700007379055,4096
2457426.0,897.83,0.9077807,0.0016476999735459685,4096
2457426.0,902.19,0.8990245,0.0017235999694094062,4096
2457426.0,906.57,0.8908696,0.00180309999268502,4096
2457426.0,910.99,0.8829087,0.0018867000471800566,4096
2457426.0,915.43,0.8746715,0.0019741998985409737,4096
2457426.0,919.91,0.86599,0.0020659000147134066,4096
2457426.0,924.41,0.8578887,0.0021615000441670418,4096
2457426.0,928.94,0.8501302,0.002261300105601549,4096
2457426.0,933.50,0.8415731,0.0023654999677091837,4096
2457426.0,938.09,0.833061,0.002453699940815568,4096
2457426.0,942.70,0.8252068,0.0025657000951468945,4096
2457426.0,947.35,0.8183548,0.0026825000531971455,4096
2457426.0,952.74,0.8082639,2.500000118743628E-4,4096
2457426.0,957.41,0.8011392,2.500000118743628E-4,4096
2457426.0,962.11,0.7949555,2.500000118743628E-4,4096
2457426.0,966.83,0.789325,2.500000118743628E-4,4096
2457426.0,971.58,0.783338,2.500000118743628E-4,4096
2457426.0,976.35,0.7766398,2.500000118743628E-4,4096
2457426.0,981.15,0.7691994,2.500000118743628E-4,4096
2457426.0,985.98,0.7616399,2.500000118743628E-4,4096
2457426.0,990.82,0.7537918,2.500000118743628E-4,4096
2457426.0,995.70,0.7458535,2.500000118743628E-4,4096
2457426.0,1000.59,0.7382343,2.500000118743628E-4,4096
2457426.0,1005.51,0.7313321,2.500000118743628E-4,4096
2457426.0,1010.45,0.7249823,2.500000118743628E-4,4096
2457426.0,1015.42,0.7181459,2.500000118743628E-4,4096
2457426.0,1020.41,0.7115574,2.500000118743628E-4,4096
2457426.0,1025.41,0.7051668,2.500000118743628E-4,4096
2457426.0,1030.44,0.6986207,2.500000118743628E-4,4096
2457426.0,1035.49,0.691494,2.500000118743628E-4,4096
2457426.0,1040.57,0.6842664,2.500000118743628E-4,4096
2457426.0,1045.66,0.6769601,2.500000118743628E-4,4096
2457426.0,1050.77,0.6692234,2.500000118743628E-4,4096
2457426.0,1055.90,0.6608765,2.500000118743628E-4,4096
2457426.0,1061.04,0.6524303,2.500000118743628E-4,4096
2457426.0,1066.21,0.6437863,2.500000118743628E-4,4096
2457426.0,1071.39,0.6352551,2.500000118743628E-4,4096
2457426.0,1076.59,0.6275265,2.500000118743628E-4,4096
2457426.0,1081.81,0.6204773,2.500000118743628E-4,4096
2457426.0,1087.04,0.6142769,2.500000118743628E-4,4096
2457426.0,1092.29,0.6087841,2.500000118743628E-4,4096
2457426.0,1097.55,0.6035668,2.500000118743628E-4,4096
2457426.0,1102.83,0.5986492,2.500000118743628E-4,4096
2457426.0,1108.13,0.5934736,2.500000118743628E-4,4096
2457426.0,1113.43,0.5878816,2.500000118743628E-4,4096
2457426.0,1118.75,0.58232,2.500000118743628E-4,4096
2457426.0,1124.09,0.5765827,2.500000118743628E-4,4096
2457426.0,1129.43,0.5706549,2.500000118743628E-4,4096
2457426.0,1134.79,0.5647646,2.500000118743628E-4,4096
2457426.0,1140.16,0.5588888,2.500000118743628E-4,4096
2457426.0,1145.53,0.5532148,2.500000118743628E-4,4096
2457426.0,1150.92,0.5471947,2.500000118743628E-4,4096
2457426.0,1156.32,0.5410613,2.500000118743628E-4,4096
2457426.0,1161.73,0.5351313,2.500000118743628E-4,4096
2457426.0,1167.15,0.5291465,2.500000118743628E-4,4096
2457426.0,1172.57,0.5230607,2.500000118743628E-4,4096
2457426.0,1178.01,0.5171756,2.500000118743628E-4,4096
2457426.0,1183.45,0.5117115,2.500000118743628E-4,4096
2457426.0,1188.90,0.5066895,2.500000118743628E-4,4096
2457426.0,1194.35,0.5018433,2.500000118743628E-4,4096
2457426.0,1199.82,0.4973092,2.500000118743628E-4,4096
2457426.0,1205.28,0.4933438,2.500000118743628E-4,4096
2457426.0,1210.76,0.4893952,2.500000118743628E-4,4096
2457426.0,1216.23,0.4853491,2.500000118743628E-4,4096
2457426.0,1221.72,0.4812313,2.500000118743628E-4,4096
2457426.0,1227.20,0.476991,2.500000118743628E-4,4096
2457426.0,1232.69,0.4725791,2.500000118743628E-4,4096
2457426.0,1238.19,0.4679352,2.500000118743628E-4,4096
2457426.0,1243.68,0.4632709,2.500000118743628E-4,4096
2457426.0,1249.18,0.4583721,2.500000118743628E-4,4096
2457426.0,1254.68,0.4531256,2.500000118743628E-4,4096
2457426.0,1260.19,0.4481863,2.500000118743628E-4,4096
2457426.0,1265.69,0.4434284,2.500000118743628E-4,4096
2457426.0,1271.20,0.4388149,2.500000118743628E-4,4096
2457426.0,1276.70,0.4345455,2.500000118743628E-4,4096
2457426.0,1282.21,0.4306952,2.500000118743628E-4,4096
2457426.0,1287.72,0.4273408,2.500000118743628E-4,4096
2457426.0,1293.22,0.4238544,2.500000118743628E-4,4096
2457426.0,1298.73,0.4204162,2.500000118743628E-4,4096
2457426.0,1304.24,0.4169683,2.500000118743628E-4,4096
2457426.0,1309.74,0.4134689,2.500000118743628E-4,4096
2457426.0,1315.24,0.409866,2.500000118743628E-4,4096
2457426.0,1320.74,0.4063712,2.500000118743628E-4,4096
2457426.0,1326.24,0.4028339,2.500000118743628E-4,4096
2457426.0,1331.74,0.3993208,2.500000118743628E-4,4096
2457426.0,1337.23,0.3958545,2.500000118743628E-4,4096
2457426.0,1342.72,0.3922032,2.500000118743628E-4,4096
2457426.0,1348.21,0.3885595,2.500000118743628E-4,4096
2457426.0,1353.69,0.3848826,2.500000118743628E-4,4096
2457426.0,1359.17,0.3813317,2.500000118743628E-4,4096
2457426.0,1364.64,0.3778209,2.500000118743628E-4,4096
2457426.0,1370.12,0.3744982,2.500000118743628E-4,4096
2457426.0,1375.58,0.3712736,2.500000118743628E-4,4096
2457426.0,1381.04,0.3679106,2.500000118743628E-4,4096
2457426.0,1386.50,0.3645967,2.500000118743628E-4,4096
2457426.0,1391.95,0.361283,2.500000118743628E-4,4096
2457426.0,1397.40,0.3577185,2.500000118743628E-4,4096
2457426.0,1402.84,0.3541698,2.500000118743628E-4,4096
2457426.0,1408.28,0.3505172,2.500000118743628E-4,4096
2457426.0,1413.71,0.3471074,2.500000118743628E-4,4096
2457426.0,1419.13,0.343736,2.500000118743628E-4,4096
2457426.0,1424.55,0.3404108,2.500000118743628E-4,4096
2457426.0,1429.96,0.3372698,2.500000118743628E-4,4096
2457426.0,1435.36,0.3343304,2.500000118743628E-4,4096
2457426.0,1440.76,0.33158,2.500000118743628E-4,4096
2457426.0,1446.15,0.3289337,2.500000118743628E-4,4096
2457426.0,1451.54,0.3262523,2.500000118743628E-4,4096
2457426.0,1456.91,0.3234866,2.500000118743628E-4,4096
2457426.0,1462.28,0.3206307,2.500000118743628E-4,4096
2457426.0,1467.64,0.3177849,2.500000118743628E-4,4096
2457426.0,1473.00,0.3145156,2.500000118743628E-4,4096
2457426.0,1478.34,0.3113609,2.500000118743628E-4,4096
2457426.0,1483.68,0.3084475,2.500000118743628E-4,4096
2457426.0,1489.01,0.3057211,2.500000118743628E-4,4096
2457426.0,1494.33,0.3032554,2.500000118743628E-4,4096
2457426.0,1499.65,0.3010429,2.500000118743628E-4,4096
2457426.0,1504.95,0.2993164,2.500000118743628E-4,4096
2457426.0,1510.25,0.2977731,2.500000118743628E-4,4096
2457426.0,1515.54,0.2959764,2.500000118743628E-4,4096
2457426.0,1520.82,0.2941348,2.500000118743628E-4,4096
2457426.0,1526.09,0.2920887,2.500000118743628E-4,4096
2457426.0,1531.36,0.2895707,2.500000118743628E-4,4096
2457426.0,1536.61,0.2868106,2.500000118743628E-4,4096
2457426.0,1541.86,0.2837527,2.500000118743628E-4,4096
2457426.0,1547.09,0.2801984,2.500000118743628E-4,4096
2457426.0,1552.32,0.2767697,2.500000118743628E-4,4096
2457426.0,1557.54,0.2729861,2.500000118743628E-4,4096
2457426.0,1562.75,0.2693491,2.500000118743628E-4,4096
2457426.0,1567.95,0.2660046,2.500000118743628E-4,4096
2457426.0,1573.14,0.2632051,2.500000118743628E-4,4096
2457426.0,1578.32,0.2608482,2.500000118743628E-4,4096
2457426.0,1583.49,0.2586824,2.500000118743628E-4,4096
2457426.0,1588.65,0.2567037,2.500000118743628E-4,4096
2457426.0,1593.80,0.2550545,2.500000118743628E-4,4096
2457426.0,1598.95,0.2533599,2.500000118743628E-4,4096
2457426.0,1601.18,0.2524521,4.5247000525705516E-4,5122
2457426.0,1616.86,0.2472275,4.5250001130625606E-4,5120
2457426.0,1632.42,0.2409921,4.767299978993833E-4,5122
2457426.0,1647.91,0.2352446,5.504200235009193E-4,5122
2457426.0,1663.31,0.2287369,5.311500281095505E-4,5122
2457426.0,1678.61,0.2228322,4.929300048388541E-4,5122
2457426.0,1693.82,0.2166422,5.260600009933114E-4,5122
2457426.0,1708.93,0.2096668,4.7078999341465533E-4,5122
2457426.0,1723.95,0.2024242,4.1847999091260135E-4,5122
2457426.0,1738.86,0.196262,3.770600014831871E-4,5122
2457426.0,1753.69,0.1918568,3.216699988115579E-4,5122
2457426.0,1768.43,0.1857492,3.40769998729229E-4,5122
2457426.0,1783.07,0.1800101,3.8211001083254814E-4,5122
2457426.0,1797.62,0.1727988,4.452299908734858E-4,5122
2457426.0,1812.08,0.1688474,5.292900023050606E-4,5122
2457426.0,1826.44,0.1647229,5.556700052693486E-4,5122
2457426.0,1840.72,0.1609071,5.996500258333981E-4,5122
2457426.0,1854.90,0.15587,6.038799765519798E-4,5122
2457426.0,1869.00,0.1513946,4.88289981149137E-4,5122
2457426.0,1883.00,0.1482231,4.2083999142050743E-4,5122
2457426.0,1896.92,0.1453987,4.047699912916869E-4,5120
2457426.0,1910.75,0.1418583,4.342299944255501E-4,5122
2457426.0,1924.48,0.1370908,3.386999887879938E-4,5122
2457426.0,1938.13,0.133498,2.6932000764645636E-4,5122
2457426.0,1951.71,0.1314536,2.6006001280620694E-4,5122
2457426.0,1965.19,0.1285771,3.011199878528714E-4,5122
2457426.0,1978.59,0.1258366,3.032000095117837E-4,5122
2457426.0,1991.92,0.1237076,3.032200038433075E-4,5122
2457426.0,2005.15,0.1221688,2.951700007542968E-4,5122
2457426.0,2018.31,0.1175032,3.366699966136366E-4,5122
2457426.0,2031.38,0.1155914,3.598800103645772E-4,5122
2457426.0,2044.38,0.1126465,3.6514000385068357E-4,5122
2457426.0,2057.30,0.1101631,3.5275999107398093E-4,5122
2457426.0,2070.13,0.1083135,3.2309998641721904E-4,5122
2457426.0,2082.89,0.1058146,2.7695001335814595E-4,5122
2457426.0,2095.58,0.1030392,2.3447000421583652E-4,5122
2457426.0,2108.19,0.1011201,2.4915000540204346E-4,5122
2457426.0,2120.73,0.09933601,2.508100005798042E-4,5122
2457426.0,2133.20,0.09738384,2.8395000845193863E-4,5122
2457426.0,2145.59,0.09381261,3.243100072722882E-4,5122
2457426.0,2157.91,0.09169004,3.263500111643225E-4,5122
2457426.0,2170.15,0.08981802,3.170100098941475E-4,5122
2457426.0,2182.34,0.08934274,3.08749993564561E-4,5122
2457426.0,2194.44,0.08802182,3.5883000236935914E-4,5122
2457426.0,2206.48,0.08571858,4.0824999450705945E-4,5122
2457426.0,2218.45,0.08444891,4.4353000703267753E-4,5122
2457426.0,2230.36,0.08221737,4.649700131267309E-4,5122
2457426.0,2242.20,0.08046055,4.7274999087676406E-4,5122
2457426.0,2253.97,0.07925021,4.671099886763841E-4,5122
2457426.0,2265.68,0.07707755,4.482800140976906E-4,5122
2457426.0,2277.33,0.07588573,4.1646999306976795E-4,5122
2457426.0,2288.91,0.07438819,3.768499882426113E-4,5122
2457426.0,2300.43,0.07306192,3.436399856582284E-4,5122
2457426.0,2311.89,0.07099057,3.176000027451664E-4,5122
2457426.0,2323.28,0.07031983,2.9860998620279133E-4,5122
2457426.0,2334.63,0.06938803,2.8656001086346805E-4,5122
2457426.0,2345.90,0.06873029,2.8134998865425587E-4,5122
2457426.0,2357.11,0.06663021,2.964099985547364E-4,5122
2457426.0,2368.28,0.06518177,2.910599869210273E-4,5122
2457426.0,2379.37,0.06372945,3.056199930142611E-4,5122
2457426.0,2390.42,0.06316456,3.2669000211171806E-4,5122
2457426.0,2401.40,0.0626718,3.540600009728223E-4,5122
2457426.0,2412.34,0.06150512,3.8767000660300255E-4,5122
2457427.0,0.50,1.794006E-6,0.014593999832868576,0
2457427.0,1.50,5.573495E-5,0.014593999832868576,0
2457427.0,2.50,5.018143E-5,0.014593999832868576,0
2457427.0,3.50,4.164682E-5,0.014593999832868576,0
2457427.0,4.50,4.828225E-5,0.014593999832868576,0
2457427.0,5.50,6.439896E-5,0.014593999832868576,0
2457427.0,6.50,7.583122E-5,0.014593999832868576,0
2457427.0,7.50,5.993263E-5,0.014593999832868576,0
2457427.0,8.50,5.378171E-5,0.014593999832868576,0
2457427.0,9.50,4.224673E-5,0.014593999832868576,0
2457427.0,10.50,3.043368E-5,0.014593999832868576,0
2457427.0,11.50,1.968997E-5,0.014593999832868576,0
2457427.0,12.50,1.101831E-5,0.014593999832868576,0
2457427.0,13.50,1.120232E-5,0.014593999832868576,0
2457427.0,14.50,2.410892E-5,0.014593999832868576,0
2457427.0,15.50,2.427281E-5,0.014593999832868576,0
2457427.0,16.50,3.30313E-5,0.014593999832868576,0
2457427.0,17.50,1.834949E-4,0.014593999832868576,0
2457427.0,18.50,1.662162E-4,0.014593999832868576,0
2457427.0,19.50,1.363022E-4,0.014593999832868576,0
2457427.0,20.50,1.019217E-4,0.014593999832868576,0
2457427.0,21.50,7.6198E-5,0.014593999832868576,0
2457427.0,22.50,8.427713E-5,0.014593999832868576,0
2457427.0,23.50,4.70319E-5,0.014593999832868576,0
