r (AU),total_fragment_number
3.4729972997299727310860362e0,1.0017590699779203331263364e33
3.4734473447344731411590146e0,1.0019601858569445381700655e33
3.4738973897389735512319930e0,1.0021613157441934467600856e33
3.4743474347434744053941813e0,1.0023624596387817592960467e33
3.4747974797479748154671597e0,1.0025636175398300849003099e33
3.4752475247524752255401381e0,1.0027647894464587444648603e33
3.4756975697569756356131165e0,1.0029659753577822942741596e33
3.4761476147614760456860949e0,1.0031671752729240816391427e33
3.4765976597659764557590734e0,1.0033683891910021216087851e33
3.4770477047704768658320518e0,1.0035696171111298175460442e33
3.4774977497749772759050302e0,1.0037708590324377225212584e33
3.4779477947794776859780086e0,1.0039721149540375105151281e33
3.4783978397839780960509870e0,1.0041733848750502229955786e33
3.4788478847884785061239654e0,1.0043746687945977661216638e33
3.4792979297929793602861537e0,1.0045759667117994519790522e33
3.4797479747974797703591321e0,1.0047772786257744485382240e33
3.4801980198019801804321105e0,1.0049786045356430766911643e33
3.4806480648064805905050889e0,1.0051799444405276749424910e33
3.4810981098109810005780673e0,1.0053812983395492847601297e33
3.4815481548154814106510457e0,1.0055826662318277946905009e33
3.4819981998199818207240241e0,1.0057840481164830932800255e33
3.4824482448244822307970026e0,1.0059854439926383837244499e33
3.4828982898289826408699810e0,1.0061868538594157162980160e33
3.4833483348334830509429594e0,1.0063882777159348354319565e33
3.4837983798379834610159378e0,1.0065897155613199531283345e33
3.4842484248424843151781261e0,1.0067911673946909579335706e33
3.4846984698469847252511045e0,1.0069926332151696118915307e33
3.4851485148514851353240829e0,1.0071941130218809916954061e33
3.4855985598559855453970613e0,1.0073956068139446976612415e33
3.4860486048604859554700397e0,1.0075971145904850859062879e33
3.4864986498649863655430181e0,1.0077986363506256478566681e33
3.4869486948694867756159965e0,1.0080001720934874249803074e33
3.4873987398739871856889749e0,1.0082017218181943410488927e33
3.4878487848784875957619533e0,1.0084032855238694551429823e33
3.4882988298829880058349318e0,1.0086048632096376998405796e33
3.4887488748874884159079102e0,1.0088064548746206930703624e33
3.4891989198919892700700984e0,1.0090080605179468261748479e33
3.4896489648964896801430768e0,1.0092096801387329612815072e33
3.4900990099009900902160553e0,1.0094113137361072015024813e33
3.4905490549054905002890337e0,1.0096129613091950558765261e33
3.4909990999099909103620121e0,1.0098146228571191511386356e33
3.4914491449144913204349905e0,1.0100162983790055727883179e33
3.4918991899189917305079689e0,1.0102179878739765152150029e33
3.4923492349234921405809473e0,1.0104196913411615226827126e33
3.4927992799279925506539257e0,1.0106214087796800513923033e33
3.4932493249324929607269041e0,1.0108231401886635191052419e33
3.4936993699369933707998825e0,1.0110248855672332555198300e33
3.4941494149414942249620708e0,1.0112266449145146255596351e33
3.4945994599459946350350492e0,1.0114284182296368852583030e33
3.4950495049504950451080276e0,1.0116302055117241025027085e33
3.4954995499549954551810060e0,1.0118320067599017863316075e33
3.4959495949594958652539844e0,1.0120338219732990486634574e33
3.4963996399639962753269629e0,1.0122356511510363545054313e33
3.4968496849684966853999413e0,1.0124374942922480039227577e33
3.4972997299729970954729197e0,1.0126393513960556148441141e33
3.4977497749774975055458981e0,1.0128412224615880109575819e33
3.4981998199819979156188765e0,1.0130431074879737277208666e33
3.4986498649864983256918549e0,1.0132450064743365447904668e33
3.4990999099909991798540432e0,1.0134469194198091769645421e33
3.4995499549954995899270216e0,1.0136488463235149715540271e33
3.5000000000000000000000000e0,1.0138507871845815993254985e33
3.5004500450045004100729784e0,1.0140527420021400456948591e33
3.5009000900090008201459568e0,1.0142547107753172608527451e33
3.5013501350135012302189352e0,1.0144566935032409155657336e33
3.5018001800180016402919136e0,1.0146586901850406982130344e33
3.5022502250225020503648921e0,1.0148607008198444236764124e33
3.5027002700270024604378705e0,1.0150627254067806274135729e33
3.5031503150315028705108489e0,1.0152647639449792860341020e33
3.5036003600360032805838273e0,1.0154668164335699438020215e33
3.5040504050405041347460156e0,1.0156688828716808479446606e33
3.5045004500450045448189940e0,1.0158709632584408221501006e33
3.5049504950495049548919724e0,1.0160730575929814282949966e33
3.5054005400540053649649508e0,1.0162751658744319224129941e33
3.5058505850585057750379292e0,1.0164772881019218487681151e33
3.5063006300630061851109076e0,1.0166794242745813280851336e33
3.5067506750675065951838860e0,1.0168815743915423545862687e33
3.5072007200720070052568644e0,1.0170837384519324549229093e33
3.5076507650765074153298428e0,1.0172859164548866497362240e33
3.5081008100810078254028213e0,1.0174881083995301598345925e33
3.5085508550855082354757997e0,1.0176903142849972852832429e33
3.5090009000900090896379879e0,1.0178925341104207408803349e33
3.5094509450945094997109663e0,1.0180947678749302150050784e33
3.5099009900990099097839447e0,1.0182970155776565489581878e33
3.5103510351035103198569232e0,1.0184992772177313046163180e33
3.5108010801080107299299016e0,1.0187015527942854673953717e33
3.5112511251125111400028800e0,1.0189038423064560755491505e33
3.5117011701170115500758584e0,1.0191061457533693586923507e33
3.5121512151215119601488368e0,1.0193084631341609139268932e33
3.5126012601260123702218152e0,1.0195107944479614384383044e33
3.5130513051305127802947936e0,1.0197131396939071057892577e33
3.5135013501350131903677720e0,1.0199154988711255867463299e33
3.5139513951395140445299603e0,1.0201178719787534872177586e33
3.5144014401440144546029387e0,1.0203202590159232337713271e33
3.5148514851485148646759171e0,1.0205226599817684058963233e33
3.5153015301530152747488955e0,1.0207250748754212860453426e33
3.5157515751575156848218739e0,1.0209275036960145890165444e33
3.5162016201620160948948524e0,1.0211299464426854971789186e33
3.5166516651665165049678308e0,1.0213324031145667253306246e33
3.5171017101710169150408092e0,1.0215348737107922853065148e33
3.5175517551755173251137876e0,1.0217373582304956124806889e33
3.5180018001800177351867660e0,1.0219398566728099981120587e33
3.5184518451845181452597444e0,1.0221423690368736333759307e33
3.5189018901890185553327228e0,1.0223448953218203859919689e33
3.5193519351935194094949111e0,1.0225474355267841236798374e33
3.5198019801980198195678895e0,1.0227499896508991465047646e33
3.5202520252025202296408679e0,1.0229525576933020603749880e33
3.5207020702070206397138463e0,1.0231551396531300476594976e33
3.5211521152115210497868247e0,1.0233577355295151025805123e33
3.5216021602160214598598031e0,1.0235603453215941192766459e33
3.5220522052205218699327816e0,1.0237629690285038477713240e33
3.5225022502250222800057600e0,1.0239656066493826233550411e33
3.5229522952295226900787384e0,1.0241682581833627284803924e33
3.5234023402340231001517168e0,1.0243709236295816337467440e33
3.5238523852385235102246952e0,1.0245736029871763774078976e33
3.5243024302430243643868835e0,1.0247762962552848624087834e33
3.5247524752475247744598619e0,1.0249790034330431181968868e33
3.5252025202520251845328403e0,1.0251817245195868859893167e33
3.5256525652565255946058187e0,1.0253844595140568069195769e33
3.5261026102610260046787971e0,1.0255872084155870369377077e33
3.5265526552655264147517755e0,1.0257899712233159113342034e33
3.5270027002700268248247539e0,1.0259927479363826300906870e33
3.5274527452745272348977323e0,1.0261955385539252402672768e33
3.5279027902790276449707108e0,1.0263983430750790507355176e33
3.5283528352835280550436892e0,1.0266011614989847026289132e33
3.5288028802880284651166676e0,1.0268039938247800988923937e33
3.5292529252925293192788558e0,1.0270068400516028542405133e33
3.5297029702970297293518342e0,1.0272097001785934656915875e33
3.5301530153015301394248127e0,1.0274125742048886832690420e33
3.5306030603060305494977911e0,1.0276154621296298686823208e33
3.5310531053105309595707695e0,1.0278183639519547807611661e33
3.5315031503150313696437479e0,1.0280212796710018989112603e33
3.5319531953195317797167263e0,1.0282242092859147465698688e33
3.5324032403240321897897047e0,1.0284271527958280561477840e33
3.5328532853285325998626831e0,1.0286301101998847746215188e33
3.5333033303330330099356615e0,1.0288330814972242460878842e33
3.5337533753375334200086400e0,1.0290360666869859587588794e33
3.5342034203420342741708282e0,1.0292390657683119949198886e33
3.5346534653465346842438066e0,1.0294420787403406898614064e33
3.5351035103510350943167850e0,1.0296451056022131170625007e33
3.5355535553555355043897634e0,1.0298481463530725117300605e33
3.5360036003600359144627419e0,1.0300512009920576415001445e33
3.5364536453645363245357203e0,1.0302542695183095798518206e33
3.5369036903690367346086987e0,1.0304573519309712737616017e33
3.5373537353735371446816771e0,1.0306604482291823555566749e33
3.5378037803780375547546555e0,1.0308635584120873574806220e33
3.5382538253825379648276339e0,1.0310666824788241824783731e33
3.5387038703870383749006123e0,1.0312698204285367863327577e33
3.5391539153915392290628006e0,1.0314729722603679719051005e33
3.5396039603960396391357790e0,1.0316761379734601097111623e33
3.5400540054005400492087574e0,1.0318793175669529761933182e33
3.5405040504050404592817358e0,1.0320825110399936976685352e33
3.5409540954095408693547142e0,1.0322857183917193123906152e33
3.5414041404140412794276926e0,1.0324889396212806936714152e33
3.5418541854185416895006711e0,1.0326921747278118533457874e33
3.5423042304230420995736495e0,1.0328954237104628000344604e33
3.5427542754275425096466279e0,1.0330986865683734542949975e33
3.5432043204320429197196063e0,1.0333019633006909424443657e33
3.5436543654365433297925847e0,1.0335052539065540321186238e33
3.5441044104410441839547730e0,1.0337085583851110025562435e33
3.5445544554455445940277514e0,1.0339118767355020625451641e33
3.5450045004500450041007298e0,1.0341152089568767883605501e33
3.5454545454545454141737082e0,1.0343185550483758211359052e33
3.5459045904590458242466866e0,1.0345219150091441254603752e33
3.5463546354635462343196650e0,1.0347252888383256571167896e33
3.5468046804680466443926434e0,1.0349286765350671100765513e33
3.5472547254725470544656218e0,1.0351320780985133048136182e33
3.5477047704770474645386003e0,1.0353354935278067559589388e33
3.5481548154815478746115787e0,1.0355389228220968956724895e33
3.5486048604860482846845571e0,1.0357423659805276797370997e33
3.5490549054905491388467453e0,1.0359458230022446492026676e33
3.5495049504950495489197237e0,1.0361492938863929127735274e33
3.5499549954995499589927022e0,1.0363527786321184438451414e33
3.5504050405040503690656806e0,1.0365562772385693775407932e33
3.5508550855085507791386590e0,1.0367597897048912549103812e33
3.5513051305130511892116374e0,1.0369633160302287523126751e33
3.5517551755175515992846158e0,1.0371668562137311577924632e33
3.5522052205220520093575942e0,1.0373704102545437241692674e33
3.5526552655265524194305726e0,1.0375739781518135777600550e33
3.5531053105310528295035510e0,1.0377775599046874125362288e33
3.5535553555355532395765294e0,1.0379811555123137959666366e33
3.5540054005400540937387177e0,1.0381847649738392779074932e33
3.5544554455445545038116961e0,1.0383883882884130022883988e33
3.5549054905490549138846745e0,1.0385920254551803660440635e33
3.5553555355535553239576529e0,1.0387956764732910895648397e33
3.5558055805580557340306314e0,1.0389993413418922991676946e33
3.5562556255625561441036098e0,1.0392030200601321299759118e33
3.5567056705670565541765882e0,1.0394067126271604464950319e33
3.5571557155715569642495666e0,1.0396104190421236544660814e33
3.5576057605760573743225450e0,1.0398141393041727713161055e33
3.5580558055805577843955234e0,1.0400178734124546351316953e33
3.5585058505850581944685018e0,1.0402216213661199751095196e33
3.5589558955895586045414802e0,1.0404253831643180792943666e33
3.5594059405940594587036685e0,1.0406291588061989563069651e33
3.5598559855985598687766469e0,1.0408329482909074266212728e33
3.5603060306030602788496253e0,1.0410367516175988311199772e33
3.5607560756075606889226037e0,1.0412405687854207284656095e33
3.5612061206120610989955821e0,1.0414443997935215420118296e33
3.5616561656165615090685606e0,1.0416482446410545950286918e33
3.5621062106210619191415390e0,1.0418521033271698961369247e33
3.5625562556255623292145174e0,1.0420559758510151481142476e33
3.5630063006300627392874958e0,1.0422598622117441065762792e33
3.5634563456345631493604742e0,1.0424637624085028890336701e33
3.5639063906390635594334526e0,1.0426676764404489980969286e33
3.5643564356435644135956409e0,1.0428716043067292718526459e33
3.5648064806480648236686193e0,1.0430755460064958806493716e33
3.5652565256525652337415977e0,1.0432795015389011389508435e33
3.5657065706570656438145761e0,1.0434834709030966406448591e33
3.5661566156615660538875545e0,1.0436874540982315296610185e33
3.5666066606660664639605329e0,1.0438914511234608586516331e33
3.5670567056705668740335113e0,1.0440954619779360773893120e33
3.5675067506750672841064898e0,1.0442994866608064739188437e33
3.5679567956795676941794682e0,1.0445035251712304155418650e33
3.5684068406840681042524466e0,1.0447075775083554609209072e33
3.5688568856885685143254250e0,1.0449116436713356539019652e33
3.5693069306930693684876132e0,1.0451157236593244618702814e33
3.5697569756975697785605917e0,1.0453198174714741992895934e33
3.5702070207020701886335701e0,1.0455239251069386217755200e33
3.5706570657065705987065485e0,1.0457280465648713408284916e33
3.5711071107110710087795269e0,1.0459321818444235179907415e33
3.5715571557155714188525053e0,1.0461363309447538087942827e33
3.5720072007200718289254837e0,1.0463404938650119336294677e33
3.5724572457245722389984621e0,1.0465446706043528010334198e33
3.5729072907290726490714405e0,1.0467488611619303107369455e33
3.5733573357335730591444189e0,1.0469530655369009565442369e33
3.5738073807380734692173974e0,1.0471572837284143147304584e33
3.5742574257425743233795856e0,1.0473615157356297614035634e33
3.5747074707470747334525640e0,1.0475657615577003316032302e33
3.5751575157515751435255424e0,1.0477700211937813662121462e33
3.5756075607560755535985209e0,1.0479742946430276296522465e33
3.5760576057605759636714993e0,1.0481785819045946069214066e33
3.5765076507650763737444777e0,1.0483828829776369183263735e33
3.5769576957695767838174561e0,1.0485871978613112017865273e33
3.5774077407740771938904345e0,1.0487915265547722217238031e33
3.5778577857785776039634129e0,1.0489958690571769042879572e33
3.5783078307830780140363913e0,1.0492002253676814550528053e33
3.5787578757875784241093697e0,1.0494045954854417913617873e33
3.5792079207920792782715580e0,1.0496089794096121011760859e33
3.5796579657965796883445364e0,1.0498133771393510400277143e33
3.5801080108010800984175148e0,1.0500177886738151017208645e33
