r (AU),total_fragment_number
2.0247524752475247744598619e0,5.1028190960125763591884708e32
2.0252025202520251845328403e0,5.1045611530484021102226725e32
2.0256525652565255946058187e0,5.1063034144653237015371791e32
2.0261026102610260046787971e0,5.1080458802412194517623469e32
2.0265526552655264147517755e0,5.1097885503539619149210088e32
2.0270027002700272689139638e0,5.1115314247814402182826268e32
2.0274527452745276789869422e0,5.1132745035015370039331991e32
2.0279027902790280890599206e0,5.1150177864921529283572338e32
2.0283528352835284991328990e0,5.1167612737311893686151789e32
2.0288028802880289092058774e0,5.1185049651965693190456943e32
2.0292529252925293192788558e0,5.1202488608661984801648704e32
2.0297029702970297293518342e0,5.1219929607180056109188898e32
2.0301530153015301394248127e0,5.1237372647299288377411603e32
2.0306030603060305494977911e0,5.1254817728799127722485527e32
2.0310531053105309595707695e0,5.1272264851458977026022960e32
2.0315031503150313696437479e0,5.1289714015058412107861878e32
2.0319531953195317797167263e0,5.1307165219377138491509529e32
2.0324032403240321897897047e0,5.1324618464194724791044487e32
2.0328532853285325998626831e0,5.1342073749291078291237305e32
2.0333033303330330099356615e0,5.1359531074445926132873442e32
2.0337533753375334200086400e0,5.1376990439439290892873911e32
2.0342034203420338300816184e0,5.1394451844051144707843898e32
2.0346534653465346842438066e0,5.1411915288061445302869785e32
2.0351035103510350943167850e0,5.1429380771250460250692312e32
2.0355535553555355043897634e0,5.1446848293398356243420569e32
2.0360036003600359144627419e0,5.1464317854285350413479473e32
2.0364536453645363245357203e0,5.1481789453691904889113669e32
2.0369036903690367346086987e0,5.1499263091398402535214359e32
2.0373537353735375887708869e0,5.1516738767185370331860823e32
2.0378037803780379988438654e0,5.1534216480833277613057109e32
2.0382538253825384089168438e0,5.1551696232122853120145803e32
2.0387038703870388189898222e0,5.1569178020834775154153664e32
2.0391539153915392290628006e0,5.1586661846749866131295526e32
2.0396039603960396391357790e0,5.1604147709648970085064435e32
2.0400540054005400492087574e0,5.1621635609313003106547475e32
2.0405040504050404592817358e0,5.1639125545522989373222786e32
2.0409540954095408693547142e0,5.1656617518059989091365530e32
2.0414041404140412794276926e0,5.1674111526705112907566691e32
2.0418541854185416895006711e0,5.1691607571239666023921159e32
2.0423042304230420995736495e0,5.1709105651444780704298130e32
2.0427542754275425096466279e0,5.1726605767102079204206262e32
2.0432043204320429197196063e0,5.1744107917992729816311771e32
2.0436543654365433297925847e0,5.1761612103898362001882715e32
2.0441044104410437398655631e0,5.1779118324600590810668347e32
2.0445544554455445940277514e0,5.1796626579881024086658515e32
2.0450045004500450041007298e0,5.1814136869521240850805451e32
2.0454545454545454141737082e0,5.1831649193303266881144424e32
2.0459045904590458242466866e0,5.1849163551008767667740511e32
2.0463546354635462343196650e0,5.1866679942419848251982424e32
2.0468046804680466443926434e0,5.1884198367318476765830198e32
2.0472547254725474985548317e0,5.1901718825486614135484469e32
2.0477047704770479086278101e0,5.1919241316706466282965599e32
2.0481548154815483187007885e0,5.1936765840760340010925603e32
2.0486048604860487287737669e0,5.1954292397430333154993788e32
2.0490549054905491388467453e0,5.1971820986499026336679515e32
2.0495049504950495489197237e0,5.1989351607748618272243741e32
2.0499549954995499589927022e0,5.2006884260961941784774959e32
2.0504050405040503690656806e0,5.2024418945921260442368763e32
2.0508550855085507791386590e0,5.2041955662409342216279012e32
2.0513051305130511892116374e0,5.2059494410208897431684334e32
2.0517551755175515992846158e0,5.2077035189102730088635606e32
2.0522052205220520093575942e0,5.2094577998873586541108475e32
2.0526552655265524194305726e0,5.2112122839304631077124010e32
2.0531053105310528295035510e0,5.2129669710178610050657856e32
2.0535553555355532395765294e0,5.2147218611278752601565716e32
2.0540054005400536496495079e0,5.2164769542388186989071638e32
2.0544554455445540597224863e0,5.2182322503290120735753112e32
2.0549054905490549138846745e0,5.2199877493767739746909417e32
2.0553555355535553239576529e0,5.2217434513604431689103136e32
2.0558055805580557340306314e0,5.2234993562583670698009701e32
2.0562556255625561441036098e0,5.2252554640489024584176792e32
2.0567056705670565541765882e0,5.2270117747103881014166993e32
2.0571557155715574083387764e0,5.2287682882212067205866520e32
2.0576057605760578184117549e0,5.2305250045597122146785438e32
2.0580558055805582284847333e0,5.2322819237042923495125789e32
2.0585058505850586385577117e0,5.2340390456333233616939156e32
2.0589558955895590486306901e0,5.2357963703252074285615658e32
2.0594059405940594587036685e0,5.2375538977583351982394951e32
2.0598559855985598687766469e0,5.2393116279111117303704770e32
2.0603060306030602788496253e0,5.2410695607619622607236155e32
2.0607560756075606889226037e0,5.2428276962892889666379225e32
2.0612061206120610989955821e0,5.2445860344715358188569518e32
2.0616561656165615090685606e0,5.2463445752871158033588209e32
2.0621062106210619191415390e0,5.2481033187144959493171758e32
2.0625562556255623292145174e0,5.2498622647321043748048822e32
2.0630063006300627392874958e0,5.2516214133184045061158840e32
2.0634563456345631493604742e0,5.2533807644518525637847215e32
2.0639063906390635594334526e0,5.2551403181109191798647427e32
2.0643564356435639695064310e0,5.2569000742740857950484012e32
2.0648064806480648236686193e0,5.2586600329198266442687466e32
2.0652565256525652337415977e0,5.2604201940266476678002056e32
2.0657065706570656438145761e0,5.2621805575730194976961260e32
2.0661566156615660538875545e0,5.2639411235374711326610263e32
2.0666066606660664639605329e0,5.2657018918984868956911218e32
2.0670567056705673181227212e0,5.2674628626346116381616193e32
2.0675067506750677281956996e0,5.2692240357243585061063492e32
2.0679567956795681382686780e0,5.2709854111462564982298300e32
2.0684068406840685483416564e0,5.2727469888788504659072687e32
2.0688568856885689584146348e0,5.2745087689006773341785281e32
2.0693069306930693684876132e0,5.2762707511903014099692053e32
2.0697569756975697785605917e0,5.2780329357262661035026267e32
2.0702070207020701886335701e0,5.2797953224871530155269584e32
2.0706570657065705987065485e0,5.2815579114515257323918573e32
2.0711071107110710087795269e0,5.2833207025979492815988610e32
2.0715571557155714188525053e0,5.2850836959050600276676046e32
2.0720072007200718289254837e0,5.2868468913514057042770566e32
2.0724572457245722389984621e0,5.2886102889156017792445811e32
2.0729072907290726490714405e0,5.2903738885762666026913037e32
2.0733573357335730591444189e0,5.2921376903119947457323176e32
2.0738073807380734692173974e0,5.2939016941014261757669598e32
2.0742574257425738792903758e0,5.2956658999231806840682367e32
2.0747074707470747334525640e0,5.2974303077558931940039026e32
2.0751575157515751435255424e0,5.2991949175782051141251754e32
2.0756075607560755535985209e0,5.3009597293687657793186170e32
2.0760576057605759636714993e0,5.3027247431062497446287026e32
2.0765076507650763737444777e0,5.3044899587692883305434847e32
2.0769576957695767838174561e0,5.3062553763365654595946634e32
2.0774077407740776379796444e0,5.3080209957867729806492832e32
2.0778577857785780480526228e0,5.3097868170985695960811308e32
2.0783078307830784581256012e0,5.3115528402506651691557600e32
2.0787578757875788681985796e0,5.3133190652217486664364538e32
2.0792079207920792782715580e0,5.3150854919905241865812428e32
2.0796579657965796883445364e0,5.3168521205357080780391444e32
2.0801080108010800984175148e0,5.3186189508360022777403680e32
2.0805580558055805084904932e0,5.3203859828701512365956059e32
2.0810081008100809185634716e0,5.3221532166168878763005038e32
2.0814581458145813286364501e0,5.3239206520549285453040790e32
2.0819081908190817387094285e0,5.3256882891630371500674138e32
2.0823582358235821487824069e0,5.3274561279199718324440675e32
2.0828082808280825588553853e0,5.3292241683044633524018647e32
2.0832583258325829689283637e0,5.3309924102953044394395030e32
2.0837083708370833790013421e0,5.3327608538712553971383627e32
2.0841584158415837890743205e0,5.3345294990110945434783337e32
2.0846084608460846432365088e0,5.3362983456936110050784114e32
2.0850585058505850533094872e0,5.3380673938976155258358029e32
2.0855085508550854633824656e0,5.3398366436018806591228748e32
2.0859585958595858734554440e0,5.3416060947852286780518802e32
2.0864086408640862835284224e0,5.3433757474264624001846819e32
2.0868586858685866936014008e0,5.3451456015044134661207577e32
2.0873087308730875477635891e0,5.3469156569979019872445394e32
2.0877587758775879578365675e0,5.3486859138857646481870878e32
2.0882088208820883679095459e0,5.3504563721468460599148073e32
2.0886588658865887779825243e0,5.3522270317599886716662818e32
2.0891089108910891880555027e0,5.3539978927040406972876178e32
2.0895589558955895981284812e0,5.3557689549578762913587756e32
2.0900090009000900082014596e0,5.3575402185003551969409078e32
2.0904590459045904182744380e0,5.3593116833103501274620942e32
2.0909090909090908283474164e0,5.3610833493667597370842677e32
2.0913591359135912384203948e0,5.3628552166484380042610581e32
2.0918091809180916484933732e0,5.3646272851343188913754772e32
2.0922592259225920585663516e0,5.3663995548032873616465908e32
2.0927092709270924686393300e0,5.3681720256342399075085112e32
2.0931593159315928787123084e0,5.3699446976061162559517730e32
2.0936093609360932887852869e0,5.3717175706978092965307865e32
2.0940594059405936988582653e0,5.3734906448882710060270728e32
2.0945094509450941089312437e0,5.3752639201564281410642400e32
2.0949594959495949630934319e0,5.3770373964812312372719285e32
2.0954095409540953731664104e0,5.3788110738416156981850309e32
2.0958595859585957832393888e0,5.3805849522165450298001145e32
2.0963096309630961933123672e0,5.3823590315849791352340446e32
2.0967596759675966033853456e0,5.3841333119258757558758657e32
2.0972097209720974575475338e0,5.3859077932182416322785677e32
2.0976597659765978676205123e0,5.3876824754410453144703007e32
2.0981098109810982776934907e0,5.3894573585732517495995127e32
2.0985598559855986877664691e0,5.3912324425938720016748361e32
2.0990099009900990978394475e0,5.3930077274819250610402473e32
2.0994599459945995079124259e0,5.3947832132164126242171539e32
2.0999099909990999179854043e0,5.3965588997763457552141881e32
2.1003600360036003280583827e0,5.3983347871407405620715650e32
2.1008100810081007381313611e0,5.4001108752886369318355320e32
2.1012601260126011482043396e0,5.4018871641990661046410523e32
2.1017101710171015582773180e0,5.4036636538510780555975385e32
2.1021602160216019683502964e0,5.4054403442237004219602518e32
2.1026102610261023784232748e0,5.4072172352960328985784911e32
2.1030603060306027884962532e0,5.4089943270470879906127697e32
2.1035103510351031985692316e0,5.4107716194559711575199094e32
2.1039603960396036086422100e0,5.4125491125017417418965481e32
2.1044104410441040187151884e0,5.4143268061634864682250580e32
2.1048604860486048728773767e0,5.4161047004203057519306784e32
2.1053105310531052829503551e0,5.4178827952512647002175702e32
2.1057605760576056930233335e0,5.4196610906354968750042301e32
2.1062106210621061030963119e0,5.4214395865521048534437186e32
2.1066606660666065131692903e0,5.4232182829801883303853349e32
2.1071107110711073673314786e0,5.4249971798988974409942044e32
2.1075607560756077774044570e0,5.4267762772873217920564608e32
2.1080108010801081874774354e0,5.4285555751246533121417716e32
2.1084608460846085975504138e0,5.4303350733899916960994360e32
2.1089108910891090076233922e0,5.4321147720624906819742812e32
2.1093609360936094176963707e0,5.4338946711213220222096444e32
2.1098109810981098277693491e0,5.4356747705456279256353067e32
2.1102610261026102378423275e0,5.4374550703146003208209359e32
2.1107110711071106479153059e0,5.4392355704074051956023457e32
2.1111611161116110579882843e0,5.4410162708032251110619788e32
2.1116111611161114680612627e0,5.4427971714812260550356491e32
2.1120612061206118781342411e0,5.4445782724206482346810296e32
2.1125112511251122882072195e0,5.4463595736006655641692783e32
2.1129612961296126982801979e0,5.4481410750004843835888703e32
2.1134113411341131083531764e0,5.4499227765993348120343134e32
2.1138613861386135184261548e0,5.4517046783764239101700230e32
2.1143114311431139284991332e0,5.4534867803109868411220894e32
2.1147614761476147826613214e0,5.4552690823822594885925433e32
2.1152115211521151927342999e0,5.4570515845694871037706404e32
2.1156615661566156028072783e0,5.4588342868519170995734574e32
2.1161116111611160128802567e0,5.4606171892087875214308460e32
2.1165616561656164229532351e0,5.4624002916193774876012599e32
2.1170117011701168330262135e0,5.4641835940629581900078081e32
2.1174617461746176871884018e0,5.4659670965187928942382559e32
2.1179117911791180972613802e0,5.4677507989661664831585797e32
2.1183618361836185073343586e0,5.4695347013843537515715906e32
2.1188118811881189174073370e0,5.4713188037526799345959265e32
2.1192619261926193274803154e0,5.4731031060504104595471734e32
2.1197119711971197375532938e0,5.4748876082568770467274326e32
2.1201620162016201476262722e0,5.4766723103513753876417862e32
2.1206120612061205576992506e0,5.4784572123132458495036200e32
2.1210621062106209677722291e0,5.4802423141218014176405851e32
2.1215121512151213778452075e0,5.4820276157563810181141864e32
2.1219621962196217879181859e0,5.4838131171963192535302868e32
2.1224122412241221979911643e0,5.4855988184209615351338544e32
2.1228622862286226080641427e0,5.4873847194096676856886652e32
2.1233123312331230181371211e0,5.4891708201417975279584951e32
2.1237623762376234282100995e0,5.4909571205967202521943450e32
2.1242124212421238382830779e0,5.4927436207537899165524677e32
2.1246624662466246924452662e0,5.4945303205924016520177178e32
2.1251125112511251025182446e0,5.4963172200919318546005000e32
2.1255625562556255125912230e0,5.4981043192317756552856686e32
2.1260126012601259226642014e0,5.4998916179913339496656013e32
2.1264626462646263327371798e0,5.5016791163500126773642583e32
2.1269126912691267428101582e0,5.5034668142872329101003476e32
2.1273627362736275969723465e0,5.5052547117823789702196182e32
2.1278127812781280070453249e0,5.5070428088149057965099761e32
2.1282628262826284171183033e0,5.5088311053642380635698312e32
2.1287128712871288271912817e0,5.5106196014097954019660109e32
2.1291629162916292372642602e0,5.5124082969310522060368116e32
2.1296129612961296473372386e0,5.5141971919074353121084644e32
2.1300630063006300574102170e0,5.5159862863184162322155040e32
2.1305130513051304674831954e0,5.5177755801434347730510885e32
2.1309630963096308775561738e0,5.5195650733619891079595465e32
2.1314131413141312876291522e0,5.5213547659535406609122475e32
2.1318631863186316977021306e0,5.5231446578975667085512492e32
